Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"0.867611, 1257.19, 294.861","0.830522, 386.152, 1351.47","392.034, 0.631752, 1301.37","1280.82, 0.715695, 527.406","1248.42, 433.074, 0.747434","0.671278, 377.231, 1410.33","0.804656, 1313.21, 506.675","0.789664, 365.402, 1286.78","0.613371, 674.472, 1357.29","0.625409, 1307.29, 671.517","0.806904, 1233.7, 868.812","0.69028, 1074.83, 1307.19","0.55307, 677.466, 1407.37","0.735186, 1433.87, 930.603",0,"0.533727, 274.286, 1254.31","0.867236, 274.175, 1277.77",0,"0.785087, 274.202, 1339.68",0,0,0,"0.13067, 1074.91, 1307.29","0.128886, 1074.91, 1307.29","0.418576, 1074.87, 1310.35",
"0.798727, 306.548, 1251.41","392.042, 0.78978, 1348.51","0.58635, 1289.63, 406.611","1280.91, 0.657162, 547.9","0.678705, 441.986, 1239.71","0.757311, 386.126, 1404.4","0.786069, 521.418, 1310.19","0.767759, 385.98, 1286.7","0.611559, 1354.36, 686.309","1304.37, 0.613495, 680.378","0.807997, 1227.87, 877.639","1304.39, 0.609135, 1074.86","0.551746, 692.113, 1404.46","0.696341, 933.603, 1430.92",0,"1248.46, 0.481291, 288.983","288.892, 0.84891, 1266.12",0,"288.863, 0.844335, 1327.79",0,0,0,"1304.37, 0.132201, 1074.91","0.116769, 1074.92, 1307.31","0.324071, 1074.89, 1310.25",
"0.85265, 291.782, 1319.03","0.737151, 380.137, 1439.78","368.417, 1377.93, 0.635319","512.666, 0.299115, 1357.36","0.510863, 444.981, 1310.28","0.702224, 1498.69, 386.018","0.776593, 539.081, 1404.41","380.153, 0.759127, 1372.06","0.580474, 689.241, 1395.52","0.576088, 674.548, 1333.82","856.869, 0.86497, 1236.64","1048.19, 0.793901, 1307.31","1448.56, 0.569022, 698.046","912.929, 1457.45, 0.689993","0.0580374, 1074.9, 1516.25","0.19506, 268.219, 1319.11","0.870448, 268.268, 1333.85",0,"0.799943, 1404.5, 268.237",0,0,0,"0.322102, 1260.2, 1054.23","1048.44, 1257.36, 0.382442","0.568096, 1054.29, 1327.85",
"288.857, 0.84271, 1310.31","0.713149, 371.365, 1436.81","0.58865, 1378.01, 365.479","0.280068, 1354.5, 506.824","0.461159, 1310.21, 439.041","0.716462, 380.227, 1495.59","0.831251, 1401.4, 530.289","0.715499, 371.335, 1366.13","0.552351, 1386.76, 686.282","0.584713, 1330.9, 671.602","0.826218, 1236.77, 854.047","1048.35, 0.698117, 1307.48","0.54609, 1445.57, 695.09","930.479, 0.723588, 1466.26",0,"0.30109, 1313.22, 265.45","0.877886, 1330.98, 268.195",0,"0.829076, 1401.41, 268.218",0,0,0,"0.215559, 1074.82, 1283.71","0.251375, 1269.08, 1054.21","0.508832, 1074.81, 1327.8",
"280.168, 0.81976, 1310.3","0.774728, 1433.82, 362.593","0.64558, 1377.93, 359.532","0.47697, 1342.64, 503.859","1304.33, 0.710104, 436.13","0.745911, 1492.71, 365.421","0.767617, 1398.45, 518.544","0.736816, 362.599, 1357.4","0.572338, 674.542, 1389.71","0.604259, 1330.97, 668.544","0.780359, 853.977, 1245.45","0.703447, 1074.81, 1319.07","0.565317, 689.211, 1445.68","0.753314, 1466.16, 927.695",0,"256.608, 0.152034, 1310.36","256.572, 0.856893, 1330.81",0,"0.780708, 253.672, 1398.4",0,0,0,"0.181382, 1074.87, 1327.92","0.215063, 1322, 1074.9","0.485836, 1074.86, 1324.94",
"0.872779, 1307.34, 271.171","0.814849, 1422.17, 359.521","0.645221, 1363.25, 359.621","0.557496, 506.67, 1333.88","0.718392, 433.261, 1301.36","0.685072, 350.78, 1486.82","1392.63, 0.787201, 503.766","0.771822, 353.708, 1354.51","0.5767, 668.63, 1380.98","656.824, 0.584376, 1330.88","0.789934, 853.937, 1254.34","0.735293, 1074.83, 1325.01","0.523851, 1442.59, 677.454","912.901, 0.682507, 1466.19","0.0621249, 1074.9, 1516.38","0.332696, 1307.46, 247.747","1328.01, 0.945972, 247.66",0,"0.828345, 1395.62, 247.685",0,0,0,"0.171629, 1322.03, 1074.9","0.17043, 1074.91, 1310.22","0.477213, 1330.91, 1074.86",
"1304.48, 0.849022, 262.391","1416.13, 0.781455, 344.874","344.949, 0.665621, 1351.43","0.571335, 500.789, 1327.95","0.788449, 430.212, 1286.71","0.765861, 1475.13, 341.917","0.760725, 492.028, 1383.81","0.752618, 338.885, 1351.57","0.565955, 659.816, 1380.9","648.061, 0.594754, 1330.74","856.946, 0.765486, 1263.24","0.648641, 1330.72, 1074.83","0.537392, 1442.64, 668.633","0.725039, 1466.19, 910.002","1528.08, 1074.9, 0.0680238","0.368284, 1307.25, 244.677","0.897637, 241.799, 1327.91",0,"0.823627, 1395.49, 244.706",0,0,0,"0.144365, 1330.88, 1074.9","0.138467, 1074.91, 1327.85","1336.73, 0.381726, 1074.87",
"1304.23, 256.569, 0.854547","0.810274, 339.066, 1407.44","336.048, 0.681353, 1348.48","0.632755, 489.086, 1322.04","1280.93, 0.738764, 421.4","1472.12, 0.783099, 339.067","0.848113, 1378.08, 483.159","0.731079, 330.097, 1348.49","0.567633, 1378.04, 651.013","647.993, 0.585037, 1327.94","1280.76, 857.076, 0.778022","0.549534, 1330.95, 1074.85","0.525372, 1436.8, 662.701","0.728202, 1466.23, 907.123","0.0802229, 1074.9, 1533.96","1304.32, 241.757, 0.288586","0.83483, 1322.04, 235.99",0,"0.800699, 238.927, 1383.82",0,0,0,"0.14039, 1074.89, 1333.78","0.116748, 1330.78, 1074.91","0.28201, 1074.89, 1339.72",
"256.578, 0.808704, 1295.53","0.81995, 1401.41, 341.947","344.885, 0.626509, 1342.58","1304.43, 0.710945, 486.166","1280.73, 0.747137, 415.448","0.758451, 1466.18, 338.957","480.358, 1377.86, 0.885873","1336.76, 0.793767, 338.859","0.561555, 1377.89, 665.625","656.867, 0.546491, 1325","0.789032, 1283.84, 862.914","0.440695, 1074.87, 1333.89","0.518516, 1433.82, 668.605","903.958, 0.748384, 1463.33","0.0825542, 1074.9, 1531.03","0.221732, 238.919, 1295.58","0.840499, 1310.28, 238.871",0,"0.783513, 238.933, 1375.07",0,0,0,"0.0988771, 1074.91, 1333.81","0.0788548, 1074.92, 1333.8","0.204961, 1345.51, 1074.9",
"0.861976, 1283.81, 262.472","344.964, 0.758015, 1383.78","0.63072, 1316.17, 359.534","0.663221, 1286.67, 503.769","0.647057, 421.433, 1271.98","1448.65, 0.770037, 339.011","0.889304, 1377.91, 483.095","0.789698, 341.828, 1333.8","0.554226, 665.692, 1375.08","0.533822, 1322.06, 662.711","0.772819, 1283.82, 868.789","0.443061, 1074.87, 1333.82","0.514978, 668.64, 1428.06","0.744437, 1466.27, 906.94","0.077356, 1074.89, 1539.74","0.319393, 1283.77, 244.789","1304.35, 0.905328, 244.684",0,"1360.31, 0.778429, 244.811",0,0,0,"1336.71, 1074.9, 0.104673","0.0834527, 1074.91, 1333.77","0.208542, 1074.9, 1342.65",
"1280.68, 0.87344, 271.351","0.841136, 365.511, 1374.96","1304.34, 385.969, 0.739763","0.714649, 1266.14, 515.594","0.718175, 427.218, 1260.28","0.726887, 1445.7, 350.738","0.871728, 1377.94, 483.324","1328, 0.769547, 341.862","0.567255, 1372.06, 686.262","0.559428, 683.29, 1310.29","883.47, 0.798767, 1283.75","0.37325, 1074.87, 1333.87","0.540515, 689.179, 1427.96","0.761477, 907.06, 1469.1","0.0967102, 1074.89, 1539.72","1280.67, 250.777, 0.175858","0.845518, 250.629, 1292.61",0,"0.7739, 1354.44, 250.661",0,0,0,"0.0966999, 1074.89, 1342.62","1336.78, 1074.91, 0.0727583","0.168959, 1074.9, 1342.66",
"288.849, 0.826406, 1263.19","0.81476, 1354.54, 380.101","0.774914, 1283.66, 389.13","0.859404, 1260.08, 527.331","0.664016, 1251.43, 430.148","0.777312, 1442.67, 362.411","0.830923, 1378.05, 492.014","0.79148, 353.649, 1324.99","0.548187, 1363.28, 683.334","680.393, 0.570987, 1307.26","0.753113, 883.43, 1277.86","0.556771, 1074.84, 1333.74","1424.94, 0.53635, 683.363","0.736363, 1466.18, 906.994","0.11182, 1074.89, 1539.79","0.176296, 268.305, 1263.12","1280.94, 0.868052, 262.496",0,"0.750922, 265.351, 1348.41",0,0,0,"0.128233, 1074.89, 1339.7","0.111579, 1074.9, 1333.83","0.303948, 1074.89, 1342.59",
"288.956, 1257.4, 0.906327","0.867748, 385.965, 1354.44","1280.71, 0.738602, 394.864","0.783824, 1245.52, 527.412","0.758482, 1233.8, 433.247","0.801084, 365.349, 1445.5","0.832011, 1380.92, 500.836","0.844488, 1324.95, 365.363","680.37, 0.570323, 1366.15","1304.47, 0.597937, 677.435","1272.02, 0.682095, 883.519","0.502746, 1074.86, 1333.78","0.553817, 1425.01, 683.299","0.727177, 906.974, 1469.09","0.101262, 1074.89, 1539.76","0.33566, 1257.4, 268.366","1280.7, 0.91098, 268.299",0,"0.828135, 268.379, 1333.88",0,0,0,0,0,"0.246689, 1345.54, 1074.89",
"0.893754, 1257.38, 297.838","0.789897, 386.004, 1363.19","0.65746, 1292.65, 383.053","0.724403, 506.793, 1277.77","456.779, 0.767892, 1230.8","0.728805, 386.043, 1428.04","536.213, 0.845327, 1374.98","0.749808, 394.927, 1319.05","0.623104, 686.303, 1351.45","0.596429, 674.561, 1292.58","1192.48, 0.810465, 862.962","1280.78, 0.759489, 1051.21","0.562923, 1410.29, 692.184","912.958, 0.728935, 1442.74","0.0622396, 1498.71, 1074.9","0.216814, 1257.4, 274.307","0.868936, 274.325, 1277.93",0,"0.761649, 1348.41, 277.197",0,0,0,"0.129468, 1074.88, 1254.3",0,"0.526028, 1074.81, 1292.55",
"0.8767, 1257.14, 297.814","0.876285, 386.057, 1351.55","1280.72, 0.746569, 383.129","0.76475, 506.756, 1260.11","0.752325, 1218.96, 459.613","1424.98, 0.769973, 386.076","0.843438, 533.248, 1374.86","0.785727, 389.035, 1310.35","0.574589, 1345.52, 692.213","0.581467, 1283.77, 683.313","0.768693, 1195.43, 871.696","1280.79, 0.717354, 1074.82","0.544154, 1401.52, 698.094","0.705056, 1445.63, 927.688","0.0501026, 1498.7, 1074.9","0.230383, 1257.15, 277.133","0.838819, 1274.87, 274.311",0,"0.758276, 282.996, 1339.73",0,0,0,"1280.82, 1074.9, 0.123158","1280.79, 1074.92, 0.128206","0.46262, 1074.85, 1286.73",
"0.848716, 297.712, 1245.53","0.824933, 1345.6, 386.069","0.718855, 1269, 383.121","0.785022, 1233.77, 503.678","0.761215, 444.902, 1204.32","0.766896, 386.111, 1419.18","0.810774, 1369.08, 530.407","0.853999, 1307.31, 389.015","0.596455, 692.196, 1333.76","1280.78, 0.589128, 683.305","880.608, 0.814687, 1204.29","1280.8, 0.60473, 1074.84","0.55813, 698.089, 1395.61","930.594, 0.759774, 1442.69",0,"0.289602, 277.226, 1245.54","0.845357, 277.185, 1263.11",0,"0.764814, 286.028, 1327.89",0,0,0,"1280.8, 1074.91, 0.113848","1280.82, 0.105854, 1074.92","0.348031, 1074.87, 1286.76",
"0.92852, 1236.54, 294.971","0.891341, 1330.81, 386.071","0.774347, 386.054, 1254.37","0.81588, 506.861, 1213.12","1192.57, 0.771853, 436.092","0.7414, 383.145, 1407.39","0.832721, 530.165, 1363.18","1304.4, 0.860735, 388.914","0.590636, 1330.92, 692.11","680.408, 0.569452, 1277.91","0.800267, 883.597, 1204.32","1280.91, 0.495756, 1074.87","1392.63, 0.534604, 695.122","0.68663, 930.537, 1436.75","0.0502004, 1074.9, 1495.6","0.32028, 1236.58, 277.172","0.886975, 1257.14, 277.194",0,"288.995, 1313.25, 0.815941",0,0,0,"0.096377, 1074.91, 1286.72","0.0859347, 1074.93, 1283.77","0.243255, 1074.89, 1292.59",
"0.826319, 1227.87, 300.747","0.811941, 394.943, 1324.96","0.701492, 1242.61, 406.617","1192.54, 512.679, 0.784829","0.775154, 436.243, 1189.55","0.778749, 1401.46, 386.114","0.856429, 1357.38, 527.359","0.837952, 388.959, 1301.37","0.600297, 692.089, 1327.76","0.575649, 683.37, 1269.05","0.777218, 889.355, 1198.45","0.48538, 1074.87, 1283.65","0.570526, 1377.97, 695.058","1424.92, 0.753122, 924.619","0.0648354, 1074.9, 1492.78","0.226968, 1230.67, 286.005","0.83152, 283.009, 1239.68",0,"1304.32, 0.806404, 288.965",0,0,0,"0.0991404, 1074.9, 1286.7","0.0869381, 1074.93, 1283.78","0.241016, 1074.89, 1292.59",
"0.850249, 1213.14, 303.692","400.823, 0.845825, 1307.28","0.750618, 409.629, 1221.94","0.786889, 1186.64, 530.261","0.664179, 433.139, 1174.87","0.793041, 1395.59, 388.972","0.877339, 1354.5, 527.41","0.800746, 1289.66, 389.148","0.570654, 692.137, 1316.11","0.581987, 689.214, 1260.11","0.805063, 1189.66, 886.487","1280.8, 0.466465, 1074.86","0.569397, 692.187, 1374.99","0.699095, 1410.3, 909.936","0.0733899, 1074.9, 1492.78","0.291741, 291.74, 1213.23","288.908, 1233.73, 0.888982",0,"0.805926, 1289.65, 291.789",0,0,0,"0.109165, 1074.91, 1277.88","1280.81, 0.0919008, 1074.92","0.248111, 1289.62, 1074.88",
"0.840072, 1201.32, 315.281","0.833882, 1301.36, 406.643","0.78743, 409.717, 1213.25","0.809666, 539.131, 1166.11","0.787675, 433.268, 1166.11","0.788056, 1378, 389.157","0.878742, 1354.41, 530.216","0.850039, 406.701, 1286.68","0.623942, 1307.26, 692.225","0.573319, 1251.36, 692.188","0.811386, 889.439, 1186.75","1280.93, 0.506624, 1074.87","0.555948, 1366.2, 695.094","0.755675, 1401.47, 906.983","0.0810847, 1489.73, 1074.9","0.181751, 1201.38, 294.777","0.906996, 291.979, 1213.27",0,"0.826367, 1277.85, 294.989",0,0,0,"0.120088, 1074.9, 1283.78","0.102126, 1074.92, 1283.74","0.26316, 1074.88, 1292.55",
"1192.56, 0.861156, 318.403","0.832996, 409.692, 1295.57","1216.02, 0.766783, 415.591","0.857273, 547.929, 1163.11","0.791275, 433.238, 1163.17","0.763041, 394.944, 1374.93","0.842516, 1354.49, 533.218","1280.69, 409.553, 0.861381","0.601849, 1307.39, 695.113","0.56644, 692.22, 1254.33","0.828156, 1186.7, 898.214","1280.84, 0.604832, 1074.87","0.54789, 1369.15, 698.032","0.76515, 907.023, 1398.5","0.157384, 1074.89, 1477.96","1192.53, 0.28952, 303.622","0.90671, 297.758, 1210.3",0,"0.770413, 306.599, 1271.96",0,0,"0.0773129, 1489.84, 1074.9","0.130312, 1274.93, 1074.91","0.115037, 1074.93, 1277.87","0.327767, 1074.88, 1286.77",
"0.894535, 1186.67, 318.478","0.868943, 412.528, 1286.68","0.77702, 427.297, 1213.17","0.858229, 1163.02, 550.906","0.793084, 1163.01, 436.152","0.734709, 397.792, 1366.11","0.84491, 1354.46, 533.205","0.814799, 1266.17, 412.595","0.619678, 1307.28, 695.103","0.578334, 1254.3, 695.049","0.817452, 1186.66, 892.328","1280.79, 0.623752, 1074.86","0.550925, 1363.26, 695.148","904.177, 0.756783, 1386.78","0.18599, 1074.89, 1469.21","0.252772, 1186.74, 300.697","0.84144, 1204.33, 300.686",0,"312.404, 0.819933, 1260.11",0,0,"0.0911706, 1074.9, 1475.06","0.143004, 1074.9, 1277.89","1280.75, 1074.92, 0.124199","0.355427, 1074.88, 1286.68",
"0.873526, 291.753, 1277.79","0.815506, 1363.23, 365.626","0.775313, 1289.63, 377.244","512.627, 1257.12, 0.789334","0.816263, 444.966, 1213.01","0.769817, 362.488, 1439.72","0.837376, 506.811, 1380.98","0.749247, 1330.92, 362.558","0.592951, 674.551, 1333.81","1280.69, 0.596785, 668.586","1216.04, 0.797492, 877.519","1280.75, 0.60232, 1074.86","0.577112, 683.366, 1398.52","1424.98, 0.768341, 907.03",0,"0.3284, 1277.81, 271.219","0.881074, 1289.66, 268.453",0,"0.88038, 1354.42, 271.361",0,0,0,"0.14676, 1274.95, 1074.9","0.122834, 1074.91, 1277.87","0.327785, 1074.89, 1283.86",
"0.883623, 1266.13, 291.815","0.890497, 1354.51, 365.464","0.787598, 377.175, 1286.69","0.779022, 506.891, 1251.31","0.809242, 441.994, 1213.09","0.74024, 1427.99, 359.498","0.890896, 1377.89, 506.692","0.768833, 365.461, 1327.77","0.572269, 1342.6, 671.59","0.590277, 1283.73, 668.527","1224.85, 0.803852, 880.496","1280.76, 0.586961, 1074.86","0.565571, 1401.4, 677.437","904.017, 0.787261, 1422.2",0,"0.462001, 1266.06, 271.262","0.93251, 1283.88, 271.159",0,"0.881614, 271.213, 1351.54",0,0,0,"0.136477, 1274.95, 1074.91","0.115131, 1074.92, 1277.88","0.310846, 1074.89, 1286.65",
"0.933344, 1260.33, 294.717","368.424, 0.886698, 1354.34","0.794008, 1283.91, 380.181","512.671, 0.800139, 1236.79","0.824227, 1213.05, 439.028","0.805829, 362.568, 1422.14","0.875334, 506.819, 1375.07","0.751591, 383.079, 1319.02","0.575887, 674.533, 1348.49","0.566738, 1286.79, 671.607","1224.91, 0.793613, 880.446","1280.75, 0.602276, 1074.86","0.557877, 1401.47, 677.47","904.112, 0.792419, 1422.21",0,"0.266385, 1260.21, 271.407","1280.9, 0.926142, 271.396",0,"0.843031, 274.301, 1351.32",0,0,0,"0.131645, 1074.91, 1271.98","0.112372, 1074.92, 1277.83","0.320704, 1074.89, 1286.66",
"0.90073, 1257.39, 297.869","0.862069, 380.161, 1351.47","0.831208, 385.981, 1283.77","0.864741, 1236.7, 527.379","0.829137, 1210.27, 439.063","368.384, 0.770594, 1421.96","0.857894, 509.763, 1375.07","0.856307, 386.189, 1310.2","680.422, 0.58207, 1348.5","0.571603, 1289.64, 677.439","1224.88, 0.771132, 880.459","1280.83, 0.537424, 1074.87","0.558082, 1401.46, 686.277","0.785275, 1421.97, 910.017","0.0528539, 1074.9, 1475.05","280.112, 0.19138, 1260.11","280.057, 0.863831, 1277.84",0,"1336.69, 0.807734, 277.206",0,0,0,"1272.01, 1074.91, 0.11601","1280.82, 0.0995452, 1074.92","0.258678, 1074.89, 1286.77",
"0.852713, 1257.11, 306.591","0.871943, 386.167, 1351.34","1280.85, 0.790855, 394.934","0.859954, 1236.65, 533.251","0.807543, 1210.17, 439.13","0.737265, 1419.13, 374.303","0.841624, 518.507, 1375.06","1304.38, 0.838562, 386.169","0.578463, 1345.49, 689.184","0.59922, 1283.85, 683.36","883.443, 0.764112, 1219","1280.84, 1074.87, 0.496728","0.571797, 692.108, 1398.61","912.867, 0.773983, 1422","0.0577073, 1074.9, 1475.02","288.971, 0.275016, 1254.37","0.821215, 1269.07, 286.042",0,"0.858483, 291.761, 1333.85",0,0,0,"1280.81, 1074.91, 0.110458","0.0954785, 1074.92, 1283.75","0.236378, 1289.62, 1074.89",
"1248.42, 0.820985, 309.556","0.84282, 386.16, 1348.49","1280.83, 0.773281, 391.998","0.776621, 542.041, 1239.71","0.802333, 1210.14, 447.852","1416.2, 377.26, 0.728552","0.843728, 521.427, 1375.03","1304.36, 0.853121, 389.084","0.585193, 686.233, 1342.57","680.398, 0.604221, 1283.8","883.376, 0.774854, 1219.06","1280.76, 0.555563, 1074.87","0.583701, 686.301, 1398.52","0.763462, 1421.96, 909.921","1472.23, 1074.9, 0.0527796","1248.39, 291.798, 0.207083","288.939, 0.868579, 1260.35",0,"1328, 0.819475, 291.736",0,0,0,"0.122463, 1074.91, 1269.04",0,"0.267173, 1074.89, 1286.71",
"0.816007, 1242.51, 300.786","0.816137, 388.919, 1342.63","400.792, 0.749009, 1274.97","0.773099, 533.303, 1245.48","0.798401, 1210.16, 453.73","0.715106, 371.42, 1413.22","0.861136, 509.637, 1375.05","1304.28, 0.82554, 386.013","0.60557, 1345.53, 686.281","680.425, 0.605743, 1286.74","0.756366, 1233.61, 865.807","1280.77, 0.469693, 1074.87","0.597892, 689.219, 1398.54","0.77011, 906.947, 1422.12","0.0601045, 1074.9, 1475.06","0.225465, 285.99, 1239.7","0.855301, 1260.23, 285.964",0,"0.796715, 291.727, 1324.99",0,0,0,"1280.82, 1074.91, 0.111834","0.09275, 1074.92, 1283.72","0.222411, 1074.9, 1286.67",
"0.865997, 294.977, 1239.65","0.793685, 1339.71, 383.114","0.771645, 1274.92, 389.135","1248.46, 0.79221, 530.198","0.767669, 1210.03, 436.199","0.781437, 365.389, 1407.36","0.817639, 1374.86, 494.955","368.494, 0.781712, 1301.39","0.613509, 1345.53, 671.63","0.600143, 1286.8, 671.589","0.729983, 862.917, 1239.68","1280.68, 0.604704, 1074.86","0.599647, 674.475, 1398.51","0.756337, 907.005, 1422.15","0.0643402, 1074.9, 1475.06","0.223688, 277.157, 1239.65","0.894886, 274.292, 1260.15",0,"280.124, 0.736575, 1319.04",0,0,0,"0.131843, 1074.91, 1271.99","0.11223, 1074.92, 1277.84","0.348329, 1074.89, 1283.78",
"0.883885, 291.92, 1239.61","1336.79, 0.781779, 368.512","0.785664, 1274.97, 386.072","1248.48, 0.752185, 524.451","0.663785, 1210.05, 427.293","0.765258, 1401.62, 359.546","480.358, 1369.11, 0.825323","0.702614, 353.716, 1298.47","0.585015, 1345.61, 674.566","0.575737, 1289.63, 674.522","0.694759, 874.621, 1254.32","1280.71, 0.535691, 1074.86","0.575456, 677.461, 1398.58","0.782402, 1425.18, 907.031","0.0706199, 1074.9, 1478.03","0.299145, 271.273, 1239.64","0.941151, 1260.14, 271.212",0,"0.808817, 1322.04, 274.195",0,0,0,"0.118059, 1074.91, 1271.98","0.0997022, 1074.92, 1277.86","0.280972, 1074.89, 1283.82",
"288.994, 0.856295, 1239.67","0.846166, 365.441, 1333.83","0.779656, 380.211, 1271.98","0.84057, 521.447, 1236.66","0.741713, 412.576, 1207.15","0.766095, 1401.4, 347.811","477.203, 0.834954, 1357.35","0.764805, 1292.62, 342.06","0.597792, 1345.49, 668.645","0.596325, 668.635, 1286.74","0.766414, 1257.33, 874.651","1280.73, 0.550563, 1074.85","0.582914, 668.64, 1398.51","0.726496, 906.938, 1428.04","1480.94, 1074.9, 0.060116","0.39037, 268.345, 1239.7","0.928243, 1260.19, 268.322",0,"0.82697, 1322, 271.192",0,0,0,"0.115287, 1274.91, 1074.91","0.100822, 1074.92, 1277.81","0.300195, 1074.89, 1283.81",
"0.879397, 291.766, 1239.6","0.852224, 1330.99, 362.533","0.766159, 380.145, 1271.95","0.776616, 1227.79, 509.697","0.719347, 421.344, 1198.39","0.799729, 341.973, 1398.56","0.871212, 1354.47, 477.199","0.784816, 1289.61, 341.942","0.591512, 668.637, 1342.66","0.598491, 668.591, 1286.67","0.764657, 1257.28, 874.622","1280.82, 0.581573, 1074.85","0.584129, 668.647, 1398.52","0.723029, 907.075, 1430.94","0.051278, 1481, 1074.9","0.294648, 268.408, 1239.65","0.929182, 1260.16, 268.317",0,"0.865492, 1324.92, 268.39",0,0,0,"0.123193, 1074.91, 1277.84","0.107987, 1074.92, 1277.82","0.313174, 1074.89, 1283.89",
"0.886062, 291.764, 1239.57","0.863147, 1330.97, 365.377","0.760833, 383.16, 1271.94","1216.03, 0.790511, 515.568","0.674775, 1201.29, 421.407","344.889, 0.771367, 1398.51","480.254, 0.860141, 1357.35","0.780789, 1286.65, 359.484","0.627368, 668.688, 1348.5","0.608194, 1289.63, 668.614","880.394, 0.776022, 1239.69","1280.84, 0.655498, 1074.84","0.596668, 1401.45, 671.521","904.015, 0.778246, 1427.92",0,"0.323364, 268.438, 1239.69","0.942979, 1260.19, 268.403",0,"0.854023, 1324.92, 271.257",0,0,0,"1280.75, 1074.91, 0.131802","0.121878, 1074.91, 1277.89","0.387368, 1074.88, 1286.67",
"0.883836, 297.784, 1236.78","0.856035, 1330.79, 380.176","0.801242, 389.139, 1263.19","0.819101, 1213.09, 518.52","0.686556, 409.608, 1195.51","0.789618, 362.537, 1398.42","0.767022, 492.015, 1366.2","0.756018, 1283.83, 365.379","0.631958, 1348.44, 671.595","0.628375, 1289.61, 671.502","0.760256, 874.682, 1236.6","1280.8, 0.536836, 1074.86","0.5878, 1401.38, 674.494","1424.97, 0.789867, 906.964","0.0589419, 1074.9, 1475.02","280.159, 1236.74, 0.28319","0.891135, 1260.1, 277.114",0,"0.783807, 1324.86, 277.173",0,0,0,"1280.81, 1074.91, 0.125025","1280.84, 1074.92, 0.104555","0.274195, 1074.89, 1286.69",
"0.871194, 306.579, 1236.67","0.891023, 1330.81, 386.119","0.779497, 394.953, 1263.17","0.84529, 1210.25, 524.443","0.76192, 418.452, 1189.5","0.752002, 371.329, 1398.41","0.852918, 506.893, 1375.01","0.808082, 1289.69, 388.917","0.630473, 677.422, 1351.3","0.620211, 674.508, 1295.51","880.466, 0.794575, 1230.83","1280.77, 0.519634, 1074.87","680.377, 1401.43, 0.581808","0.773688, 907.051, 1421.98","1472.14, 1074.9, 0.0511626","288.893, 0.270327, 1236.74","0.885895, 1257.35, 285.983",0,"288.881, 0.793459, 1316.14",0,0,0,"1280.79, 1074.91, 0.11562","1280.86, 0.0983368, 1074.92","0.255335, 1074.89, 1286.73",
