Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"{'x': 1251.42, 'y': 285.93, 'c': 0.832002}","{'x': 1348.4, 'y': 368.427, 'c': 0.811784}","{'x': 1280.86, 'y': 380.163, 'c': 0.741636}","{'x': 1251.36, 'y': 506.744, 'c': 0.703789}","{'x': 1210.09, 'y': 433.214, 'c': 0.748926}","{'x': 1410.36, 'y': 362.606, 'c': 0.777344}","{'x': 1327.95, 'y': 483.244, 'c': 0.880181}","{'x': 1269.01, 'y': 365.454, 'c': 0.840681}","{'x': 1324.98, 'y': 665.711, 'c': 0.589221}","{'x': 1269.07, 'y': 659.789, 'c': 0.56723}","{'x': 1239.71, 'y': 874.622, 'c': 0.734729}","{'x': 1283.8, 'y': 1074.84, 'c': 0.552302}","{'x': 1377.89, 'y': 671.535, 'c': 0.578635}","{'x': 1398.4, 'y': 904.05, 'c': 0.741613}","{'x': 1466.21, 'y': 1074.9, 'c': 0.0604098}","{'x': 1254.27, 'y': 268.27, 'c': 0.256752}","{'x': 1263.28, 'y': 268.17, 'c': 0.869658}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.97, 'y': 271.144, 'c': 0.937232}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.75, 'y': 1074.9, 'c': 0.118515}","{'x': 1286.7, 'y': 1074.91, 'c': 0.103523}","{'x': 1292.6, 'y': 1074.88, 'c': 0.310564}",
"{'x': 1254.3, 'y': 282.999, 'c': 0.838194}","{'x': 1345.5, 'y': 371.377, 'c': 0.793677}","{'x': 1274.98, 'y': 383.132, 'c': 0.725086}","{'x': 1236.81, 'y': 506.705, 'c': 0.753568}","{'x': 1198.45, 'y': 418.489, 'c': 0.636865}","{'x': 1413.29, 'y': 365.427, 'c': 0.791806}","{'x': 1327.99, 'y': 483.207, 'c': 0.887837}","{'x': 1274.97, 'y': 365.464, 'c': 0.846598}","{'x': 1322.07, 'y': 668.593, 'c': 0.590902}","{'x': 1266.09, 'y': 662.701, 'c': 0.576512}","{'x': 1239.62, 'y': 877.498, 'c': 0.759533}","{'x': 1283.75, 'y': 1074.83, 'c': 0.624416}","{'x': 1375.06, 'y': 671.589, 'c': 0.581004}","{'x': 1395.64, 'y': 904.012, 'c': 0.727661}","{'x': 1466.18, 'y': 1074.9, 'c': 0.0603591}","{'x': 1254.34, 'y': 268.173, 'c': 0.205595}","{'x': 1269, 'y': 265.35, 'c': 0.844883}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.73, 'y': 268.445, 'c': 0.934252}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.83, 'y': 1074.91, 'c': 0.115816}","{'x': 1283.81, 'y': 1074.91, 'c': 0.107874}","{'x': 1292.56, 'y': 1074.88, 'c': 0.370611}",
"{'x': 1257.13, 'y': 283.046, 'c': 0.8538}","{'x': 1351.45, 'y': 371.306, 'c': 0.856172}","{'x': 1280.83, 'y': 371.411, 'c': 0.731955}","{'x': 1239.57, 'y': 494.955, 'c': 0.696883}","{'x': 1198.42, 'y': 444.919, 'c': 0.777262}","{'x': 1422.02, 'y': 368.448, 'c': 0.77455}","{'x': 1330.84, 'y': 483.172, 'c': 0.879238}","{'x': 1280.68, 'y': 362.511, 'c': 0.867993}","{'x': 1319.03, 'y': 665.681, 'c': 0.584887}","{'x': 1263.13, 'y': 653.946, 'c': 0.588607}","{'x': 1239.71, 'y': 877.594, 'c': 0.753666}","{'x': 1283.76, 'y': 1074.85, 'c': 0.567851}","{'x': 1374.92, 'y': 671.514, 'c': 0.594859}","{'x': 1395.58, 'y': 901.078, 'c': 0.724545}","{'x': 1463.29, 'y': 1074.9, 'c': 0.0763209}","{'x': 1257.17, 'y': 268.239, 'c': 0.213963}","{'x': 1271.92, 'y': 265.398, 'c': 0.850712}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.79, 'y': 268.425, 'c': 0.919976}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.81, 'y': 1074.91, 'c': 0.114764}","{'x': 1283.8, 'y': 1074.91, 'c': 0.101974}","{'x': 1292.57, 'y': 1074.89, 'c': 0.310246}",
"{'x': 1257.27, 'y': 288.935, 'c': 0.88786}","{'x': 1348.42, 'y': 377.218, 'c': 0.803446}","{'x': 1269.08, 'y': 383.12, 'c': 0.727992}","{'x': 1189.72, 'y': 474.377, 'c': 0.765217}","{'x': 1142.56, 'y': 409.496, 'c': 0.699188}","{'x': 1422.02, 'y': 368.423, 'c': 0.769748}","{'x': 1333.74, 'y': 483.258, 'c': 0.839862}","{'x': 1283.72, 'y': 362.573, 'c': 0.832145}","{'x': 1316.1, 'y': 668.631, 'c': 0.596974}","{'x': 1260.24, 'y': 662.758, 'c': 0.600648}","{'x': 1239.69, 'y': 877.596, 'c': 0.757726}","{'x': 1283.75, 'y': 1074.84, 'c': 0.602091}","{'x': 1374.93, 'y': 671.577, 'c': 0.599695}","{'x': 1395.57, 'y': 901.048, 'c': 0.72221}","{'x': 1463.31, 'y': 1074.9, 'c': 0.0758852}","{'x': 1257.31, 'y': 271.15, 'c': 0.252896}","{'x': 1274.91, 'y': 268.282, 'c': 0.879076}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.93, 'y': 271.211, 'c': 0.932868}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.82, 'y': 1074.91, 'c': 0.119921}","{'x': 1283.78, 'y': 1074.91, 'c': 0.107431}","{'x': 1292.55, 'y': 1074.88, 'c': 0.341864}",
"{'x': 1260.13, 'y': 291.87, 'c': 0.907788}","{'x': 1348.43, 'y': 377.222, 'c': 0.814405}","{'x': 1263.26, 'y': 383.104, 'c': 0.726583}","{'x': 1157.25, 'y': 433.075, 'c': 0.833125}","{'x': 1092.43, 'y': 380.223, 'c': 0.743332}","{'x': 1422.08, 'y': 368.457, 'c': 0.767789}","{'x': 1342.64, 'y': 483.329, 'c': 0.809259}","{'x': 1283.91, 'y': 365.358, 'c': 0.827153}","{'x': 1316.15, 'y': 668.637, 'c': 0.596886}","{'x': 1260.29, 'y': 662.727, 'c': 0.601817}","{'x': 1239.68, 'y': 874.579, 'c': 0.717004}","{'x': 1283.77, 'y': 1074.85, 'c': 0.576062}","{'x': 1374.98, 'y': 671.607, 'c': 0.597825}","{'x': 1395.6, 'y': 901.114, 'c': 0.688336}","{'x': 1463.29, 'y': 1074.9, 'c': 0.0621901}","{'x': 1257.37, 'y': 271.351, 'c': 0.266704}","{'x': 1277.81, 'y': 271.259, 'c': 0.899731}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.76, 'y': 271.38, 'c': 0.915828}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.8, 'y': 1074.9, 'c': 0.115162}","{'x': 1283.77, 'y': 1074.92, 'c': 0.100875}","{'x': 1292.56, 'y': 1074.89, 'c': 0.312545}",
"{'x': 1260.13, 'y': 294.745, 'c': 0.921166}","{'x': 1345.54, 'y': 374.3, 'c': 0.806798}","{'x': 1260.19, 'y': 377.246, 'c': 0.718272}","{'x': 1136.59, 'y': 391.906, 'c': 0.810775}","{'x': 1042.4, 'y': 344.913, 'c': 0.786733}","{'x': 1424.97, 'y': 368.448, 'c': 0.769053}","{'x': 1348.5, 'y': 486.105, 'c': 0.836188}","{'x': 1286.7, 'y': 362.631, 'c': 0.83545}","{'x': 1319.03, 'y': 671.63, 'c': 0.579656}","{'x': 1260.27, 'y': 668.651, 'c': 0.608346}","{'x': 1239.61, 'y': 877.62, 'c': 0.763664}","{'x': 1283.8, 'y': 1074.83, 'c': 0.606419}","{'x': 1375, 'y': 677.446, 'c': 0.577495}","{'x': 1392.64, 'y': 901.134, 'c': 0.702873}","{'x': 1463.33, 'y': 1074.9, 'c': 0.0639834}","{'x': 1257.38, 'y': 274.205, 'c': 0.343641}","{'x': 1277.81, 'y': 274.173, 'c': 0.884311}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.81, 'y': 274.231, 'c': 0.877954}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.69, 'y': 1074.9, 'c': 0.124553}","{'x': 1283.75, 'y': 1074.91, 'c': 0.109832}","{'x': 1292.59, 'y': 1074.88, 'c': 0.356521}",
"{'x': 1260.12, 'y': 294.725, 'c': 0.91327}","{'x': 1345.55, 'y': 368.372, 'c': 0.851476}","{'x': 1257.3, 'y': 365.419, 'c': 0.809041}","{'x': 1139.45, 'y': 383.038, 'c': 0.82163}","{'x': 1033.63, 'y': 339.037, 'c': 0.787944}","{'x': 1425.13, 'y': 368.496, 'c': 0.74439}","{'x': 1351.36, 'y': 486.081, 'c': 0.862045}","{'x': 1292.56, 'y': 362.579, 'c': 0.829243}","{'x': 1316.16, 'y': 671.53, 'c': 0.581235}","{'x': 1260.26, 'y': 668.548, 'c': 0.595584}","{'x': 1236.66, 'y': 880.481, 'c': 0.795358}","{'x': 1283.76, 'y': 1074.83, 'c': 0.61905}","{'x': 1374.98, 'y': 674.492, 'c': 0.574244}","{'x': 1395.48, 'y': 903.993, 'c': 0.707224}","{'x': 1463.3, 'y': 1074.9, 'c': 0.0764189}","{'x': 1260.07, 'y': 271.453, 'c': 0.249945}","{'x': 1277.83, 'y': 271.396, 'c': 0.896237}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.78, 'y': 274.193, 'c': 0.888253}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.82, 'y': 1074.9, 'c': 0.122895}","{'x': 1280.86, 'y': 1074.91, 'c': 0.110837}","{'x': 1289.72, 'y': 1074.88, 'c': 0.364155}",
"{'x': 1260.19, 'y': 291.943, 'c': 0.911184}","{'x': 1342.57, 'y': 368.446, 'c': 0.82919}","{'x': 1254.34, 'y': 365.488, 'c': 0.801329}","{'x': 1139.55, 'y': 391.966, 'c': 0.881555}","{'x': 1051.34, 'y': 341.798, 'c': 0.815307}","{'x': 1427.93, 'y': 371.323, 'c': 0.730446}","{'x': 1351.49, 'y': 483.305, 'c': 0.884814}","{'x': 1301.31, 'y': 362.399, 'c': 0.830892}","{'x': 1316.09, 'y': 674.551, 'c': 0.565297}","{'x': 1260.17, 'y': 671.542, 'c': 0.60124}","{'x': 1236.63, 'y': 880.623, 'c': 0.785352}","{'x': 1283.78, 'y': 1074.84, 'c': 0.572693}","{'x': 1374.95, 'y': 680.395, 'c': 0.56109}","{'x': 1395.55, 'y': 904.101, 'c': 0.741026}","{'x': 1463.24, 'y': 1074.9, 'c': 0.0831965}","{'x': 1260.15, 'y': 271.381, 'c': 0.281878}","{'x': 1277.92, 'y': 271.341, 'c': 0.91063}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.89, 'y': 271.446, 'c': 0.865518}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.69, 'y': 1074.9, 'c': 0.122927}","{'x': 1283.78, 'y': 1074.91, 'c': 0.106761}","{'x': 1292.59, 'y': 1074.88, 'c': 0.325252}",
"{'x': 1260.21, 'y': 291.741, 'c': 0.907026}","{'x': 1348.5, 'y': 374.321, 'c': 0.83435}","{'x': 1260.17, 'y': 368.469, 'c': 0.786445}","{'x': 1145.53, 'y': 421.354, 'c': 0.799502}","{'x': 1071.74, 'y': 347.799, 'c': 0.726334}","{'x': 1430.9, 'y': 380.156, 'c': 0.701609}","{'x': 1354.32, 'y': 486.181, 'c': 0.873257}","{'x': 1301.37, 'y': 356.61, 'c': 0.810433}","{'x': 1313.23, 'y': 671.572, 'c': 0.585049}","{'x': 1260.13, 'y': 668.548, 'c': 0.592807}","{'x': 1236.63, 'y': 883.419, 'c': 0.796202}","{'x': 1283.77, 'y': 1074.86, 'c': 0.502042}","{'x': 1374.94, 'y': 674.537, 'c': 0.585407}","{'x': 1398.39, 'y': 904.136, 'c': 0.740599}","{'x': 1460.38, 'y': 1074.9, 'c': 0.0772682}","{'x': 1260.18, 'y': 271.239, 'c': 0.372251}","{'x': 1280.74, 'y': 271.167, 'c': 0.944871}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.86, 'y': 271.305, 'c': 0.861407}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.72, 'y': 1074.9, 'c': 0.114842}","{'x': 1283.76, 'y': 1074.92, 'c': 0.095185}","{'x': 1295.5, 'y': 1074.89, 'c': 0.254705}",
"{'x': 1260.23, 'y': 288.998, 'c': 0.911477}","{'x': 1351.36, 'y': 380.205, 'c': 0.860655}","{'x': 1263.18, 'y': 374.26, 'c': 0.74571}","{'x': 1166.1, 'y': 447.892, 'c': 0.823213}","{'x': 1104.22, 'y': 374.348, 'c': 0.666294}","{'x': 1430.9, 'y': 383.156, 'c': 0.72923}","{'x': 1354.45, 'y': 494.956, 'c': 0.839592}","{'x': 1304.2, 'y': 362.423, 'c': 0.870211}","{'x': 1310.25, 'y': 674.471, 'c': 0.59232}","{'x': 1257.3, 'y': 668.592, 'c': 0.588722}","{'x': 1236.61, 'y': 883.405, 'c': 0.790242}","{'x': 1283.8, 'y': 1074.87, 'c': 0.444069}","{'x': 1372.07, 'y': 677.476, 'c': 0.583253}","{'x': 1398.48, 'y': 907.103, 'c': 0.756086}","{'x': 1466.14, 'y': 1074.9, 'c': 0.0616979}","{'x': 1260.28, 'y': 271.151, 'c': 0.427195}","{'x': 1280.86, 'y': 271.162, 'c': 0.956536}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1339.68, 'y': 271.363, 'c': 0.85386}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1295.5, 'y': 1074.89, 'c': 0.215052}",
"{'x': 1260.22, 'y': 291.942, 'c': 0.937269}","{'x': 1348.44, 'y': 385.945, 'c': 0.850262}","{'x': 1260.26, 'y': 383.125, 'c': 0.810302}","{'x': 1186.75, 'y': 477.337, 'c': 0.870609}","{'x': 1142.44, 'y': 412.534, 'c': 0.886695}","{'x': 1428.04, 'y': 383.151, 'c': 0.724386}","{'x': 1354.56, 'y': 497.95, 'c': 0.836282}","{'x': 1304.27, 'y': 365.345, 'c': 0.874687}","{'x': 1307.39, 'y': 671.576, 'c': 0.596468}","{'x': 1254.35, 'y': 665.694, 'c': 0.559239}","{'x': 1236.6, 'y': 883.515, 'c': 0.773584}","{'x': 1283.87, 'y': 1074.87, 'c': 0.436189}","{'x': 1371.98, 'y': 677.411, 'c': 0.567009}","{'x': 1398.43, 'y': 907.082, 'c': 0.710325}","{'x': 1463.3, 'y': 1074.9, 'c': 0.0702267}","{'x': 1260.2, 'y': 271.318, 'c': 0.339692}","{'x': 1280.84, 'y': 271.247, 'c': 0.945237}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1342.57, 'y': 271.447, 'c': 0.832105}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1295.52, 'y': 1074.89, 'c': 0.2111}",
"{'x': 1260.28, 'y': 291.929, 'c': 0.919468}","{'x': 1348.54, 'y': 386.029, 'c': 0.873008}","{'x': 1263.14, 'y': 386.067, 'c': 0.801716}","{'x': 1213.04, 'y': 492.037, 'c': 0.805426}","{'x': 1169.06, 'y': 436.186, 'c': 0.819422}","{'x': 1430.91, 'y': 383.157, 'c': 0.720886}","{'x': 1354.56, 'y': 500.761, 'c': 0.845673}","{'x': 1304.24, 'y': 365.506, 'c': 0.852461}","{'x': 1307.24, 'y': 671.519, 'c': 0.61903}","{'x': 1254.25, 'y': 665.639, 'c': 0.558022}","{'x': 1236.58, 'y': 883.435, 'c': 0.775627}","{'x': 1283.85, 'y': 1074.87, 'c': 0.411112}","{'x': 1366.11, 'y': 674.514, 'c': 0.55927}","{'x': 1386.81, 'y': 901.073, 'c': 0.662542}","{'x': 1463.32, 'y': 1074.9, 'c': 0.0998692}","{'x': 1260.23, 'y': 271.347, 'c': 0.331489}","{'x': 1280.85, 'y': 271.273, 'c': 0.945641}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1345.53, 'y': 271.406, 'c': 0.860615}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.64, 'y': 1074.9, 'c': 0.189286}",
"{'x': 1260.15, 'y': 291.768, 'c': 0.911151}","{'x': 1348.55, 'y': 386.024, 'c': 0.878779}","{'x': 1263.18, 'y': 388.937, 'c': 0.803461}","{'x': 1239.66, 'y': 509.726, 'c': 0.705491}","{'x': 1195.43, 'y': 456.759, 'c': 0.729748}","{'x': 1428.04, 'y': 383.08, 'c': 0.709192}","{'x': 1354.49, 'y': 497.867, 'c': 0.847179}","{'x': 1298.52, 'y': 365.606, 'c': 0.81129}","{'x': 1304.46, 'y': 668.617, 'c': 0.613267}","{'x': 1251.41, 'y': 662.74, 'c': 0.552558}","{'x': 1236.53, 'y': 880.505, 'c': 0.786121}","{'x': 1283.78, 'y': 1074.87, 'c': 0.467497}","{'x': 1360.25, 'y': 671.56, 'c': 0.575563}","{'x': 1383.83, 'y': 895.279, 'c': 0.678069}","{'x': 1463.31, 'y': 1074.9, 'c': 0.0772139}","{'x': 1260.12, 'y': 271.222, 'c': 0.377544}","{'x': 1280.68, 'y': 271.208, 'c': 0.913536}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.87, 'y': 271.443, 'c': 0.847766}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.61, 'y': 1074.89, 'c': 0.222259}",
"{'x': 1257.37, 'y': 291.726, 'c': 0.897731}","{'x': 1351.41, 'y': 385.947, 'c': 0.886536}","{'x': 1271.94, 'y': 388.972, 'c': 0.774561}","{'x': 1257.27, 'y': 515.539, 'c': 0.726047}","{'x': 1204.27, 'y': 456.614, 'c': 0.76783}","{'x': 1428.01, 'y': 374.334, 'c': 0.694629}","{'x': 1354.41, 'y': 492.008, 'c': 0.838391}","{'x': 1292.54, 'y': 365.601, 'c': 0.800932}","{'x': 1304.4, 'y': 668.556, 'c': 0.611439}","{'x': 1251.38, 'y': 656.875, 'c': 0.560465}","{'x': 1233.79, 'y': 877.588, 'c': 0.772966}","{'x': 1283.82, 'y': 1074.87, 'c': 0.44441}","{'x': 1360.24, 'y': 671.574, 'c': 0.571161}","{'x': 1389.68, 'y': 898.191, 'c': 0.662344}","{'x': 1463.32, 'y': 1074.9, 'c': 0.0671829}","{'x': 1257.33, 'y': 271.175, 'c': 0.383151}","{'x': 1277.79, 'y': 268.412, 'c': 0.889552}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.95, 'y': 271.281, 'c': 0.861632}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1295.5, 'y': 1074.89, 'c': 0.21306}",
"{'x': 1257.19, 'y': 291.747, 'c': 0.897382}","{'x': 1351.44, 'y': 385.897, 'c': 0.88859}","{'x': 1277.79, 'y': 389.019, 'c': 0.780009}","{'x': 1260.12, 'y': 518.473, 'c': 0.743909}","{'x': 1204.32, 'y': 456.639, 'c': 0.764989}","{'x': 1425.07, 'y': 368.453, 'c': 0.751044}","{'x': 1351.44, 'y': 483.283, 'c': 0.874247}","{'x': 1283.88, 'y': 362.5, 'c': 0.845463}","{'x': 1307.33, 'y': 674.493, 'c': 0.591422}","{'x': 1254.34, 'y': 668.623, 'c': 0.551598}","{'x': 1236.82, 'y': 883.473, 'c': 0.776612}","{'x': 1283.66, 'y': 1074.85, 'c': 0.538123}","{'x': 1366.21, 'y': 677.476, 'c': 0.54871}","{'x': 1392.63, 'y': 901.133, 'c': 0.716521}","{'x': 1463.26, 'y': 1074.9, 'c': 0.0826922}","{'x': 1257.18, 'y': 271.182, 'c': 0.312098}","{'x': 1271.93, 'y': 268.411, 'c': 0.864498}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.86, 'y': 271.311, 'c': 0.891848}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.74, 'y': 1074.9, 'c': 0.124972}","{'x': 1283.72, 'y': 1074.91, 'c': 0.106579}","{'x': 1289.64, 'y': 1074.89, 'c': 0.284409}",
"{'x': 1233.77, 'y': 294.972, 'c': 0.911369}","{'x': 1339.71, 'y': 365.573, 'c': 0.790652}","{'x': 1286.66, 'y': 383.051, 'c': 0.713693}","{'x': 1283.8, 'y': 521.389, 'c': 0.616277}","{'x': 1216.11, 'y': 459.625, 'c': 0.818534}","{'x': 1398.42, 'y': 362.388, 'c': 0.769837}","{'x': 1304.41, 'y': 483.088, 'c': 0.855802}","{'x': 1257.11, 'y': 368.494, 'c': 0.813716}","{'x': 1327.84, 'y': 650.969, 'c': 0.59451}","{'x': 1280.91, 'y': 648.021, 'c': 0.596328}","{'x': 1260.1, 'y': 862.913, 'c': 0.611901}","{'x': 1283.81, 'y': 1074.87, 'c': 0.408322}","{'x': 1372.06, 'y': 656.855, 'c': 0.536141}","{'x': 1383.82, 'y': 901.057, 'c': 0.718686}","{'x': 1463.34, 'y': 1074.9, 'c': 0.0749436}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1245.49, 'y': 271.42, 'c': 0.862733}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.29, 'y': 271.33, 'c': 0.912416}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.59, 'y': 1074.89, 'c': 0.188266}",
"{'x': 1233.74, 'y': 294.959, 'c': 0.91286}","{'x': 1342.58, 'y': 368.392, 'c': 0.745998}","{'x': 1289.69, 'y': 386.128, 'c': 0.7158}","{'x': 1283.73, 'y': 509.754, 'c': 0.629986}","{'x': 1219.02, 'y': 456.804, 'c': 0.783507}","{'x': 1395.53, 'y': 359.524, 'c': 0.738993}","{'x': 1292.57, 'y': 471.397, 'c': 0.72888}","{'x': 1239.66, 'y': 386.081, 'c': 0.756342}","{'x': 1327.81, 'y': 659.81, 'c': 0.555589}","{'x': 1283.66, 'y': 656.826, 'c': 0.533824}","{'x': 1260.23, 'y': 877.52, 'c': 0.644776}","{'x': 1283.91, 'y': 1074.88, 'c': 0.320648}","{'x': 1369.13, 'y': 665.668, 'c': 0.507501}","{'x': 1380.94, 'y': 898.23, 'c': 0.712192}","{'x': 1463.31, 'y': 1074.9, 'c': 0.0803108}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1242.6, 'y': 271.408, 'c': 0.868317}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.24, 'y': 271.28, 'c': 0.90923}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.58, 'y': 1074.9, 'c': 0.132644}",
"{'x': 1233.84, 'y': 297.724, 'c': 0.921167}","{'x': 1345.51, 'y': 365.47, 'c': 0.762132}","{'x': 1292.56, 'y': 383.043, 'c': 0.601586}","{'x': 1260.25, 'y': 506.695, 'c': 0.1243}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1392.62, 'y': 359.519, 'c': 0.730081}","{'x': 1260.36, 'y': 439.102, 'c': 0.787707}","{'x': 1198.37, 'y': 365.507, 'c': 0.706989}","{'x': 1327.94, 'y': 656.868, 'c': 0.553587}","{'x': 1283.68, 'y': 653.925, 'c': 0.540633}","{'x': 1260.09, 'y': 868.799, 'c': 0.668159}","{'x': 1283.9, 'y': 1074.88, 'c': 0.326503}","{'x': 1374.87, 'y': 662.722, 'c': 0.512819}","{'x': 1383.78, 'y': 901.135, 'c': 0.725957}","{'x': 1463.29, 'y': 1074.9, 'c': 0.0852927}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1242.62, 'y': 274.229, 'c': 0.864339}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.22, 'y': 271.334, 'c': 0.908958}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.58, 'y': 1074.9, 'c': 0.136285}",
"{'x': 1236.59, 'y': 297.724, 'c': 0.914267}","{'x': 1342.64, 'y': 365.382, 'c': 0.730286}","{'x': 1301.34, 'y': 386.104, 'c': 0.628232}","{'x': 1274.9, 'y': 509.643, 'c': 0.654185}","{'x': 1210.2, 'y': 439.118, 'c': 0.615587}","{'x': 1383.84, 'y': 341.963, 'c': 0.767974}","{'x': 1301.33, 'y': 406.593, 'c': 0.353411}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.96, 'y': 659.792, 'c': 0.573933}","{'x': 1283.7, 'y': 656.832, 'c': 0.558221}","{'x': 1260.16, 'y': 868.732, 'c': 0.69581}","{'x': 1283.85, 'y': 1074.87, 'c': 0.417426}","{'x': 1374.91, 'y': 665.612, 'c': 0.529399}","{'x': 1380.84, 'y': 901.127, 'c': 0.723306}","{'x': 1463.22, 'y': 1074.9, 'c': 0.0761483}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1248.47, 'y': 274.315, 'c': 0.850681}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.28, 'y': 271.42, 'c': 0.90722}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.59, 'y': 1074.9, 'c': 0.0877469}","{'x': 1286.69, 'y': 1074.91, 'c': 0.0743189}","{'x': 1292.58, 'y': 1074.9, 'c': 0.192297}",
