Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
" 1251.31,  274.341,  0.805866"," 1360.27,  362.384,  0.80432"," 1304.41,  359.495,  0.677228"," 1304.31,  497.84,  0.584484"," 1242.56,  433.227,  0.786273"," 1422.15,  362.484,  0.790617"," 1324.84,  489.126,  0.727921"," 1283.82,  339.035,  0.78571"," 1330.9,  651.012,  0.623804"," 1280.93,  647.998,  0.634932"," 1254.32,  868.775,  0.702635"," 1286.8,  1074.86,  0.512771"," 1383.8,  659.818,  0.56905"," 1395.51,  904.156,  0.712327"," 0,  0,  0"," 1251.36,  256.566,  0.145046"," 1260.35,  253.68,  0.859849"," 0,  0,  0"," 1327.95,  250.702,  0.881189"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.64,  1074.9,  0.107833"," 1289.64,  1074.92,  0.0910078"," 1298.51,  1074.89,  0.258616",
" 1251.36,  277.215,  0.800415"," 1360.29,  362.412,  0.793546"," 1307.22,  362.529,  0.704042"," 1301.43,  497.925,  0.619581"," 1239.72,  433.133,  0.783981"," 1422.18,  359.531,  0.760503"," 1324.9,  492.013,  0.757296"," 1283.77,  341.891,  0.797852"," 1333.77,  650.996,  0.628545"," 1283.81,  648.027,  0.630316"," 1257.23,  868.714,  0.723376"," 1286.73,  1074.85,  0.596989"," 1383.83,  659.806,  0.581574"," 1392.64,  901.159,  0.681216"," 1466.28,  1074.9,  0.0557112"," 1254.23,  259.52,  0.154242"," 1260.34,  256.601,  0.861076"," 0,  0,  0"," 1327.89,  253.584,  0.873888"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.71,  1074.91,  0.119449"," 1286.69,  1074.91,  0.104844"," 1295.55,  1074.89,  0.337572",
" 1248.46,  280.158,  0.795676"," 1357.42,  362.463,  0.805133"," 1307.24,  365.416,  0.725786"," 1304.37,  506.673,  0.667669"," 1242.62,  436.036,  0.75848"," 1422.1,  356.596,  0.750805"," 1327.79,  489.061,  0.795569"," 1283.8,  353.66,  0.811432"," 1336.75,  656.826,  0.580456"," 1289.67,  650.967,  0.565242"," 1257.14,  868.738,  0.707202"," 1286.7,  1074.85,  0.56919"," 1383.85,  665.621,  0.553142"," 1389.69,  907.087,  0.704908"," 0,  0,  0"," 1254.2,  262.445,  0.113736"," 1260.2,  262.388,  0.879355"," 0,  0,  0"," 1324.86,  250.795,  0.833274"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.67,  1074.91,  0.11197"," 1283.82,  1074.92,  0.0990428"," 1295.52,  1074.89,  0.312643",
" 1245.5,  283.042,  0.806213"," 1354.55,  362.457,  0.826682"," 1307.21,  365.506,  0.735907"," 1304.3,  503.873,  0.674866"," 1242.62,  433.077,  0.736675"," 1421.97,  353.658,  0.740169"," 1327.83,  486.098,  0.830406"," 1283.83,  356.65,  0.816392"," 1333.82,  653.916,  0.613223"," 1286.79,  650.946,  0.597755"," 1254.35,  862.874,  0.707899"," 1286.65,  1074.86,  0.561169"," 1380.85,  662.682,  0.574962"," 1380.93,  907.021,  0.709082"," 0,  0,  0"," 1251.29,  265.391,  0.105488"," 1257.38,  262.434,  0.894327"," 0,  0,  0"," 1316.18,  253.593,  0.813694"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.81,  1074.91,  0.108842"," 1283.81,  1074.91,  0.0969539"," 1292.65,  1074.89,  0.296093",
" 1239.7,  288.948,  0.833138"," 1354.43,  362.408,  0.847397"," 1304.4,  362.622,  0.741392"," 1298.48,  503.677,  0.634196"," 1242.59,  433.019,  0.677512"," 1416.22,  356.589,  0.715877"," 1327.92,  486.155,  0.843356"," 1283.8,  359.592,  0.814703"," 1333.85,  653.928,  0.61879"," 1289.65,  650.986,  0.60546"," 1257.23,  859.895,  0.766018"," 1286.64,  1074.85,  0.565744"," 1380.84,  659.815,  0.583501"," 1378.08,  907.122,  0.728155"," 0,  0,  0"," 1242.57,  271.169,  0.0557635"," 1257.2,  265.392,  0.895131"," 0,  0,  0"," 1310.24,  256.52,  0.800393"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.79,  1074.91,  0.113458"," 1283.74,  1074.92,  0.101014"," 1292.63,  1074.89,  0.304336",
" 1236.83,  291.829,  0.881458"," 1351.56,  362.442,  0.8446"," 1304.31,  362.52,  0.674794"," 1292.55,  503.816,  0.520312"," 1257.14,  436.064,  0.710889"," 1407.38,  359.561,  0.722487"," 1324.9,  480.35,  0.827652"," 1283.69,  362.559,  0.777501"," 1330.9,  659.811,  0.608954"," 1283.9,  656.815,  0.595119"," 1260.32,  877.504,  0.700343"," 1286.69,  1074.88,  0.314899"," 1377.92,  665.63,  0.568196"," 1378.09,  912.964,  0.744467"," 0,  0,  0"," 1236.72,  271.185,  0.0834097"," 1254.37,  268.262,  0.890078"," 0,  0,  0"," 1307.3,  265.279,  0.835322"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.57,  1074.9,  0.127657",
" 1236.8,  294.743,  0.902077"," 1348.54,  362.484,  0.756804"," 1301.4,  365.551,  0.580095"," 1266.08,  497.927,  0.16099"," 0,  0,  0"," 1398.55,  353.701,  0.74437"," 1304.22,  459.734,  0.81915"," 1269.02,  356.649,  0.629188"," 1333.78,  662.704,  0.563749"," 1295.49,  656.872,  0.51557"," 1260.36,  874.651,  0.685968"," 1286.7,  1074.88,  0.267984"," 1375.07,  665.641,  0.521333"," 1377.95,  915.874,  0.756077"," 0,  0,  0"," 0,  0,  0"," 1254.22,  271.151,  0.866556"," 0,  0,  0"," 1304.28,  268.316,  0.889265"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.59,  1074.9,  0.10019",
" 1236.72,  297.783,  0.882667"," 1348.44,  359.488,  0.705758"," 1301.41,  368.423,  0.50472"," 0,  0,  0"," 0,  0,  0"," 1392.63,  341.808,  0.751125"," 1272.01,  433.217,  0.738554"," 1233.84,  359.625,  0.706256"," 1333.86,  662.713,  0.570806"," 1295.57,  659.816,  0.537478"," 1266.05,  877.552,  0.697825"," 1286.79,  1074.89,  0.224017"," 1377.9,  665.622,  0.532236"," 1375,  910.049,  0.763318"," 0,  0,  0"," 0,  0,  0"," 1251.3,  274.244,  0.859274"," 0,  0,  0"," 1304.38,  271.217,  0.918196"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1295.56,  1074.9,  0.0818519",
" 1233.67,  297.798,  0.881105"," 1342.64,  359.485,  0.71236"," 1301.45,  365.559,  0.58422"," 1283.7,  477.265,  0.500012"," 1242.56,  409.681,  0.606496"," 1386.82,  342.011,  0.72833"," 1357.42,  489.146,  0.80303"," 1263.12,  389.086,  0.770159"," 1336.75,  662.746,  0.565107"," 1298.52,  659.81,  0.53552"," 1283.66,  880.555,  0.760075"," 1289.68,  1074.88,  0.302679"," 1377.99,  665.666,  0.534985"," 1377.84,  909.939,  0.778055"," 0,  0,  0"," 0,  0,  0"," 1239.59,  274.288,  0.867"," 0,  0,  0"," 1301.38,  271.399,  0.878006"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1298.45,  1074.91,  0.119145",
" 1236.74,  294.921,  0.887875"," 1351.32,  362.535,  0.795355"," 1301.37,  365.503,  0.60259"," 1289.65,  483.207,  0.260355"," 1260.31,  427.264,  0.318665"," 1401.41,  359.533,  0.746988"," 1371.96,  500.772,  0.797809"," 1277.89,  388.904,  0.774041"," 1342.59,  668.576,  0.578201"," 1298.49,  665.664,  0.557786"," 1280.9,  886.402,  0.736477"," 1289.65,  1074.89,  0.27172"," 1383.88,  668.659,  0.535541"," 1380.91,  907.119,  0.75454"," 1460.35,  1074.9,  0.0535539"," 0,  0,  0"," 1242.62,  271.235,  0.848412"," 0,  0,  0"," 1304.4,  268.451,  0.925121"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1298.46,  1074.91,  0.10197",
" 1236.79,  291.775,  0.91942"," 1351.34,  359.632,  0.797515"," 1289.69,  365.419,  0.64088"," 1289.69,  483.127,  0.335582"," 1254.34,  412.58,  0.379539"," 1404.39,  350.704,  0.722851"," 1374.84,  503.78,  0.850899"," 1277.88,  386.101,  0.802509"," 1339.64,  662.746,  0.584709"," 1292.61,  659.779,  0.557632"," 1280.83,  883.39,  0.709501"," 1289.68,  1074.88,  0.242103"," 1383.86,  665.675,  0.550995"," 1383.9,  906.956,  0.720915"," 0,  0,  0"," 1236.67,  268.316,  0.087681"," 1254.3,  268.313,  0.890688"," 0,  0,  0"," 1307.18,  268.23,  0.885087"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1301.36,  1074.91,  0.0842522",
" 1242.5,  288.903,  0.842958"," 1351.52,  362.463,  0.827891"," 1301.41,  365.414,  0.659089"," 1289.64,  483.129,  0.375675"," 1251.41,  412.637,  0.489724"," 1410.35,  359.481,  0.707714"," 1374.97,  503.847,  0.865088"," 1280.92,  385.915,  0.824042"," 1336.78,  668.605,  0.584321"," 1289.62,  665.661,  0.569115"," 1280.77,  886.473,  0.701639"," 1292.59,  1074.89,  0.199699"," 1386.77,  671.525,  0.543603"," 1398.47,  912.955,  0.738666"," 0,  0,  0"," 1239.68,  268.418,  0.117724"," 1257.25,  268.2,  0.916847"," 0,  0,  0"," 1316.11,  262.419,  0.833294"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1304.22,  1074.91,  0.0680288",
" 1251.36,  285.939,  0.817371"," 1354.29,  359.509,  0.8377"," 1289.66,  362.394,  0.682496"," 1283.88,  492.007,  0.382546"," 1251.33,  415.581,  0.570868"," 1419.2,  353.71,  0.728697"," 1375.09,  503.845,  0.884794"," 1286.67,  383.066,  0.810337"," 1342.59,  665.708,  0.596807"," 1289.7,  662.726,  0.578352"," 1280.73,  880.601,  0.719653"," 1289.71,  1074.89,  0.236813"," 1392.68,  668.633,  0.576712"," 1398.51,  906.94,  0.789262"," 1466.17,  1074.9,  0.0523697"," 1254.27,  265.288,  0.0954599"," 1260.22,  265.27,  0.881659"," 0,  0,  0"," 1324.85,  259.549,  0.80612"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1301.34,  1074.91,  0.0860193",
" 1257.13,  280.12,  0.858766"," 1357.42,  362.395,  0.799746"," 1304.29,  365.479,  0.766973"," 1283.69,  509.687,  0.627766"," 1245.55,  430.182,  0.724472"," 1422.16,  347.866,  0.75485"," 1377.84,  506.643,  0.890311"," 1295.57,  385.964,  0.804161"," 1339.69,  668.546,  0.58209"," 1289.61,  665.637,  0.567904"," 1277.85,  883.442,  0.711574"," 1289.63,  1074.88,  0.306346"," 1392.61,  668.632,  0.555532"," 1398.59,  907.058,  0.786883"," 0,  0,  0"," 1257.25,  259.535,  0.105209"," 1263.25,  259.445,  0.826423"," 0,  0,  0"," 1327.99,  256.617,  0.848554"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1298.42,  1074.9,  0.12157",
" 1257.39,  280.165,  0.879841"," 1366.21,  362.521,  0.811317"," 1304.45,  365.607,  0.782403"," 1277.88,  509.695,  0.694577"," 1239.57,  424.344,  0.769305"," 1427.93,  350.763,  0.73584"," 1377.97,  503.736,  0.885603"," 1298.46,  377.183,  0.7591"," 1333.9,  668.549,  0.595166"," 1283.89,  662.712,  0.586146"," 1277.76,  883.399,  0.729413"," 1286.81,  1074.88,  0.320442"," 1389.7,  668.655,  0.561485"," 1398.58,  904.164,  0.764628"," 0,  0,  0"," 1257.35,  259.503,  0.131869"," 1274.9,  256.582,  0.811933"," 0,  0,  0"," 1331,  262.375,  0.850308"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1295.52,  1074.9,  0.126853",
" 1260.18,  280.059,  0.866588"," 1366.16,  359.587,  0.796449"," 1301.37,  359.497,  0.710562"," 1289.62,  486.148,  0.443486"," 1254.28,  433.14,  0.735162"," 1433.9,  359.576,  0.724551"," 1351.54,  495.005,  0.845316"," 1298.49,  365.363,  0.861358"," 1330.77,  665.655,  0.604077"," 1277.89,  656.826,  0.576442"," 1260.31,  877.606,  0.774023"," 1286.71,  1074.88,  0.302991"," 1383.83,  668.671,  0.561344"," 1398.52,  904.085,  0.75048"," 0,  0,  0"," 1260.16,  262.472,  0.271057"," 1280.66,  256.596,  0.867849"," 0,  0,  0"," 1345.59,  262.379,  0.825797"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1295.5,  1074.9,  0.127521",
" 1260.11,  280.081,  0.86605"," 1363.21,  356.648,  0.772598"," 1301.39,  353.694,  0.667239"," 1298.44,  483.161,  0.357425"," 1260.17,  433.064,  0.713333"," 1428.06,  356.649,  0.723097"," 1348.55,  486.256,  0.819762"," 1289.6,  362.479,  0.81408"," 1330.97,  665.623,  0.598958"," 1280.89,  656.834,  0.594297"," 1263.22,  880.56,  0.719872"," 1286.71,  1074.88,  0.248499"," 1386.82,  668.596,  0.563638"," 1398.57,  903.965,  0.75466"," 1466.28,  1074.9,  0.065277"," 1257.35,  262.413,  0.201573"," 1274.94,  256.509,  0.839029"," 0,  0,  0"," 1333.84,  256.532,  0.820003"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.63,  1074.9,  0.0916545",
" 1257.26,  283.043,  0.844342"," 1360.3,  356.676,  0.774865"," 1304.23,  359.484,  0.703605"," 1313.17,  489.111,  0.338647"," 1263.11,  436.198,  0.73388"," 1425.11,  353.713,  0.741716"," 1345.54,  483.293,  0.790604"," 1283.89,  362.51,  0.826275"," 1333.88,  659.76,  0.575384"," 1283.87,  653.889,  0.57924"," 1269.05,  880.408,  0.682446"," 1286.64,  1074.88,  0.290561"," 1389.71,  662.73,  0.55211"," 1398.56,  901.158,  0.734352"," 1466.25,  1074.9,  0.0533702"," 1257.21,  262.443,  0.169144"," 1269.02,  259.445,  0.819075"," 0,  0,  0"," 1331.01,  256.529,  0.82934"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.71,  1074.9,  0.117327",
" 1236.81,  291.79,  0.886569"," 1351.45,  362.512,  0.828363"," 1304.25,  365.542,  0.679301"," 1307.24,  483.244,  0.444269"," 1236.77,  453.685,  0.762571"," 1401.55,  359.492,  0.741832"," 1333.81,  489.144,  0.770627"," 1266.13,  383.132,  0.816595"," 1330.88,  662.708,  0.546124"," 1286.69,  659.758,  0.517387"," 1274.97,  877.556,  0.611818"," 1286.74,  1074.88,  0.261787"," 1375.04,  665.661,  0.516329"," 1395.49,  901.166,  0.723127"," 1466.14,  1074.9,  0.0741798"," 1236.67,  268.462,  0.150983"," 1257.14,  268.319,  0.920043"," 0,  0,  0"," 1310.2,  268.306,  0.884021"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.57,  1074.9,  0.102487",
" 1242.6,  291.747,  0.849865"," 1351.52,  362.433,  0.837151"," 1298.51,  362.614,  0.68932"," 1307.31,  486.09,  0.414178"," 1239.6,  444.95,  0.74627"," 1410.3,  359.575,  0.708837"," 1348.43,  486.144,  0.768578"," 1269.06,  371.322,  0.780577"," 1330.84,  665.65,  0.55888"," 1283.74,  662.695,  0.547223"," 1277.79,  880.49,  0.698887"," 1286.7,  1074.88,  0.276277"," 1377.9,  668.589,  0.531231"," 1398.42,  904.086,  0.783013"," 1463.35,  1074.9,  0.066974"," 1239.59,  271.169,  0.19683"," 1260.08,  268.393,  0.924744"," 0,  0,  0"," 1310.33,  268.225,  0.798402"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.55,  1074.9,  0.108964",
" 1254.26,  288.996,  0.862754"," 1351.56,  362.473,  0.851763"," 1301.41,  365.353,  0.711533"," 1295.53,  486.218,  0.484626"," 1239.57,  436.212,  0.728859"," 1413.24,  359.579,  0.718979"," 1351.34,  489.133,  0.790941"," 1280.74,  368.41,  0.797591"," 1330.77,  662.758,  0.57233"," 1283.66,  659.755,  0.559959"," 1274.88,  877.497,  0.656148"," 1286.7,  1074.88,  0.302078"," 1377.88,  668.572,  0.537144"," 1398.45,  903.991,  0.77134"," 1466.12,  1074.9,  0.0716304"," 1248.47,  271.147,  0.227845"," 1260.32,  268.32,  0.912924"," 0,  0,  0"," 1321.99,  265.304,  0.77854"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.58,  1074.9,  0.122462",
" 1236.64,  291.969,  0.93798"," 1348.46,  362.482,  0.793641"," 1301.33,  371.341,  0.666218"," 1313.17,  483.276,  0.374795"," 1239.6,  459.586,  0.761334"," 1398.44,  347.816,  0.73254"," 1330.87,  486.212,  0.818595"," 1260.32,  386.17,  0.841603"," 1330.85,  662.759,  0.561724"," 1283.85,  662.69,  0.544055"," 1277.81,  880.499,  0.656905"," 1289.62,  1074.89,  0.198627"," 1375.06,  665.688,  0.521063"," 1395.49,  904.001,  0.770872"," 1463.35,  1074.9,  0.0548134"," 1233.85,  271.265,  0.154947"," 1254.2,  268.385,  0.882623"," 0,  0,  0"," 1304.47,  268.228,  0.872321"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1298.44,  1074.9,  0.0706114",
" 1257.26,  288.989,  0.907689"," 1354.4,  362.551,  0.858138"," 1301.38,  365.364,  0.730135"," 1292.59,  492.065,  0.55073"," 1236.72,  436.103,  0.805569"," 1419.19,  362.426,  0.764584"," 1351.39,  489.152,  0.80251"," 1280.92,  368.393,  0.844299"," 1330.79,  665.642,  0.575995"," 1280.91,  656.884,  0.563765"," 1266.13,  877.514,  0.638083"," 1283.84,  1074.88,  0.281326"," 1378.01,  668.625,  0.536696"," 1398.44,  901.121,  0.749327"," 1466.16,  1074.9,  0.0771947"," 1257.17,  268.439,  0.21861"," 1266.13,  268.299,  0.866616"," 0,  0,  0"," 1327.91,  265.313,  0.846003"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.64,  1074.9,  0.11174",
" 1260.21,  288.976,  0.901408"," 1357.4,  362.458,  0.809492"," 1301.44,  359.623,  0.685593"," 1301.36,  500.818,  0.538037"," 1236.8,  433.207,  0.785955"," 1422.16,  362.441,  0.79044"," 1351.49,  494.937,  0.806134"," 1286.67,  368.507,  0.803768"," 1328.01,  668.593,  0.571239"," 1280.81,  662.722,  0.559222"," 1263.1,  877.525,  0.683494"," 1283.91,  1074.88,  0.284068"," 1377.99,  671.584,  0.526346"," 1398.52,  903.939,  0.761899"," 1466.18,  1074.9,  0.0811003"," 1257.34,  268.367,  0.243168"," 1277.77,  268.211,  0.880026"," 0,  0,  0"," 1333.83,  265.452,  0.870416"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.55,  1074.9,  0.112543",
" 1260.19,  291.772,  0.910039"," 1357.43,  365.341,  0.810042"," 1304.22,  365.443,  0.728133"," 1292.6,  503.662,  0.588325"," 1236.66,  433.089,  0.765448"," 1424.95,  362.467,  0.796426"," 1354.41,  497.935,  0.82119"," 1283.89,  365.496,  0.833149"," 1330.81,  665.707,  0.574469"," 1280.86,  659.791,  0.558913"," 1260.32,  871.677,  0.674573"," 1283.87,  1074.87,  0.329822"," 1380.84,  671.54,  0.526874"," 1398.52,  901.173,  0.754658"," 1466.18,  1074.9,  0.0734353"," 1257.37,  268.482,  0.357077"," 1277.87,  268.313,  0.903266"," 0,  0,  0"," 1333.86,  268.321,  0.890996"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.59,  1074.9,  0.141983",
" 1260.1,  280.12,  0.872298"," 1357.33,  362.593,  0.87191"," 1283.92,  368.507,  0.784719"," 1272.04,  486.212,  0.705802"," 1213.11,  433.221,  0.858761"," 1428,  356.577,  0.727611"," 1354.44,  483.169,  0.860226"," 1292.63,  350.767,  0.772575"," 1330.77,  668.632,  0.599481"," 1277.88,  665.617,  0.547863"," 1263.22,  880.493,  0.731909"," 1283.9,  1074.88,  0.350077"," 1383.84,  671.598,  0.547573"," 1407.34,  901.099,  0.722881"," 1469.22,  1074.9,  0.0813856"," 1257.35,  268.206,  0.365851"," 1277.88,  262.466,  0.871192"," 0,  0,  0"," 1333.85,  265.336,  0.824396"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.69,  1074.9,  0.154059",
" 1260.16,  283.016,  0.858259"," 1354.53,  362.582,  0.872205"," 1286.69,  371.296,  0.769235"," 1277.9,  491.994,  0.73401"," 1216.1,  433.267,  0.849552"," 1425.05,  353.722,  0.747789"," 1351.46,  480.344,  0.869734"," 1289.63,  353.699,  0.791861"," 1328.01,  668.552,  0.589"," 1277.88,  659.808,  0.553648"," 1263.25,  880.511,  0.745503"," 1286.66,  1074.88,  0.29841"," 1380.91,  671.521,  0.54515"," 1407.41,  903.998,  0.711215"," 1469.18,  1074.9,  0.0821548"," 1257.4,  268.207,  0.251927"," 1277.76,  259.56,  0.838424"," 0,  0,  0"," 1333.78,  262.41,  0.833909"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.66,  1074.9,  0.120455",
" 1257.2,  280.156,  0.844943"," 1357.36,  362.421,  0.833468"," 1295.55,  365.419,  0.714936"," 1277.88,  486.235,  0.711911"," 1224.84,  436.101,  0.835972"," 1424.98,  350.798,  0.749976"," 1342.67,  480.136,  0.810759"," 1283.83,  353.685,  0.823147"," 1328.01,  662.729,  0.569224"," 1280.68,  653.903,  0.550195"," 1266.15,  883.41,  0.701081"," 1286.67,  1074.88,  0.231025"," 1378.07,  668.59,  0.539965"," 1410.28,  904.006,  0.69841"," 1469.07,  1074.9,  0.0686151"," 1257.17,  268.176,  0.329314"," 1272,  259.507,  0.823302"," 0,  0,  0"," 1333.79,  262.484,  0.841551"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.57,  1074.9,  0.0860554",
" 1257.14,  283.004,  0.850022"," 1354.5,  359.554,  0.830272"," 1301.34,  362.478,  0.702125"," 1283.7,  489.077,  0.661126"," 1227.88,  436.197,  0.814364"," 1422.07,  350.705,  0.761204"," 1330.78,  480.097,  0.863259"," 1283.73,  356.632,  0.842117"," 1330.78,  650.986,  0.559729"," 1280.83,  648.022,  0.553287"," 1269.06,  877.626,  0.658967"," 1286.71,  1074.88,  0.232099"," 1378.02,  659.749,  0.523451"," 1404.53,  901.184,  0.697805"," 1469.07,  1074.9,  0.066456"," 1257.13,  265.403,  0.25596"," 1269.05,  262.403,  0.822882"," 0,  0,  0"," 1333.74,  262.499,  0.821533"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.61,  1074.9,  0.0890616",
" 1254.3,  280.117,  0.835113"," 1351.55,  356.676,  0.857847"," 1289.68,  359.489,  0.682919"," 1280.85,  486.142,  0.66634"," 1230.78,  436.224,  0.834374"," 1419.19,  350.776,  0.744133"," 1327.79,  477.288,  0.826916"," 1277.92,  342.063,  0.844225"," 1330.8,  656.868,  0.565147"," 1280.87,  653.88,  0.55461"," 1266.13,  880.432,  0.652872"," 1283.92,  1074.88,  0.236492"," 1378,  662.746,  0.534267"," 1404.47,  901.188,  0.701726"," 1469.06,  1074.9,  0.0621972"," 1254.32,  265.369,  0.226234"," 1266.1,  262.486,  0.837046"," 0,  0,  0"," 1327.97,  265.305,  0.8538"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.55,  1074.9,  0.0883785",
" 1251.31,  283.067,  0.800804"," 1354.29,  356.638,  0.835242"," 1301.43,  362.436,  0.722383"," 1286.76,  492.053,  0.636848"," 1233.71,  436.23,  0.831337"," 1416.25,  344.931,  0.743005"," 1322.07,  471.456,  0.765189"," 1272.02,  342.054,  0.820754"," 1330.84,  653.892,  0.574782"," 1283.71,  650.942,  0.564271"," 1266.09,  871.734,  0.628364"," 1283.92,  1074.88,  0.285632"," 1377.98,  659.785,  0.536719"," 1401.64,  898.223,  0.710598"," 1469.09,  1074.9,  0.0621926"," 1251.35,  265.324,  0.186473"," 1263.12,  262.469,  0.851805"," 0,  0,  0"," 1327.88,  265.28,  0.819069"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.7,  1074.9,  0.116395",
" 1248.46,  285.95,  0.816618"," 1351.41,  353.701,  0.829501"," 1289.67,  356.621,  0.686416"," 1283.78,  492.078,  0.645942"," 1233.8,  436.022,  0.823186"," 1413.25,  344.969,  0.72426"," 1319.09,  474.304,  0.768501"," 1268.99,  344.952,  0.799241"," 1333.83,  650.994,  0.579477"," 1286.74,  650.916,  0.561064"," 1269.01,  871.722,  0.610184"," 1286.68,  1074.88,  0.264333"," 1380.97,  656.842,  0.534397"," 1401.6,  898.186,  0.718589"," 1469.12,  1074.9,  0.0685263"," 1248.46,  265.362,  0.197365"," 1260.37,  265.304,  0.869573"," 0,  0,  0"," 1327.89,  265.326,  0.856553"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.72,  1074.9,  0.103732",
" 1248.45,  283.031,  0.80169"," 1351.39,  353.684,  0.816694"," 1289.71,  356.662,  0.670442"," 1283.75,  489.101,  0.610303"," 1233.64,  433.081,  0.788888"," 1410.32,  344.866,  0.731879"," 1319.1,  474.349,  0.773798"," 1266.06,  342.041,  0.817286"," 1333.78,  653.903,  0.552911"," 1286.72,  651.003,  0.530978"," 1274.89,  880.43,  0.664103"," 1286.76,  1074.89,  0.166214"," 1380.88,  659.774,  0.52308"," 1404.41,  898.204,  0.690826"," 1469.11,  1074.9,  0.0650996"," 1251.32,  265.361,  0.19742"," 1260.34,  265.279,  0.869923"," 0,  0,  0"," 1327.87,  265.36,  0.871309"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1298.44,  1074.9,  0.0533708",
