Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"{'x': 1236.64, 'y': 291.953, 'c': 0.9381}","{'x': 1345.56, 'y': 365.584, 'c': 0.810709}","{'x': 1283.74, 'y': 374.334, 'c': 0.736677}","{'x': 1274.94, 'y': 515.607, 'c': 0.603146}","{'x': 1213.12, 'y': 453.796, 'c': 0.730102}","{'x': 1404.48, 'y': 362.526, 'c': 0.768199}","{'x': 1307.32, 'y': 480.167, 'c': 0.847962}","{'x': 1260.18, 'y': 365.55, 'c': 0.864314}","{'x': 1327.85, 'y': 659.768, 'c': 0.583994}","{'x': 1280.75, 'y': 651.006, 'c': 0.576307}","{'x': 1248.4, 'y': 859.907, 'c': 0.652565}","{'x': 1283.74, 'y': 1074.82, 'c': 0.513759}","{'x': 1374.99, 'y': 665.658, 'c': 0.556514}","{'x': 1386.78, 'y': 892.261, 'c': 0.693425}","{'x': 1466.25, 'y': 1074.9, 'c': 0.116307}","{'x': 1236.58, 'y': 271.424, 'c': 0.165811}","{'x': 1254.36, 'y': 271.332, 'c': 0.904529}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.41, 'y': 274.174, 'c': 0.878987}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1472.13, 'y': 1074.91, 'c': 0.0504919}","{'x': 1286.69, 'y': 1074.89, 'c': 0.107957}","{'x': 1280.81, 'y': 1074.9, 'c': 0.100838}","{'x': 1292.56, 'y': 1074.87, 'c': 0.303534}",
"{'x': 1236.63, 'y': 294.866, 'c': 0.936704}","{'x': 1345.56, 'y': 368.467, 'c': 0.78398}","{'x': 1286.71, 'y': 386, 'c': 0.750488}","{'x': 1277.89, 'y': 515.586, 'c': 0.582147}","{'x': 1213.2, 'y': 456.695, 'c': 0.78947}","{'x': 1401.45, 'y': 362.495, 'c': 0.798428}","{'x': 1307.19, 'y': 480.324, 'c': 0.850459}","{'x': 1260.14, 'y': 374.323, 'c': 0.835786}","{'x': 1327.8, 'y': 662.722, 'c': 0.584725}","{'x': 1280.73, 'y': 653.949, 'c': 0.562444}","{'x': 1248.44, 'y': 859.945, 'c': 0.683486}","{'x': 1283.77, 'y': 1074.84, 'c': 0.530257}","{'x': 1374.94, 'y': 668.568, 'c': 0.559068}","{'x': 1380.97, 'y': 889.329, 'c': 0.710123}","{'x': 1466.21, 'y': 1074.9, 'c': 0.118991}","{'x': 1236.65, 'y': 274.331, 'c': 0.0836167}","{'x': 1254.2, 'y': 271.386, 'c': 0.882401}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.3, 'y': 271.374, 'c': 0.899194}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1472.13, 'y': 1074.9, 'c': 0.0539685}","{'x': 1286.71, 'y': 1074.9, 'c': 0.110145}","{'x': 1283.8, 'y': 1074.91, 'c': 0.0995445}","{'x': 1292.56, 'y': 1074.88, 'c': 0.300889}",
"{'x': 1236.61, 'y': 294.989, 'c': 0.912174}","{'x': 1339.68, 'y': 368.364, 'c': 0.793537}","{'x': 1283.85, 'y': 380.183, 'c': 0.73405}","{'x': 1280.82, 'y': 521.395, 'c': 0.624348}","{'x': 1213.26, 'y': 456.591, 'c': 0.786364}","{'x': 1398.56, 'y': 362.535, 'c': 0.801423}","{'x': 1307.19, 'y': 483.101, 'c': 0.848544}","{'x': 1257.2, 'y': 368.462, 'c': 0.846235}","{'x': 1327.91, 'y': 656.847, 'c': 0.594237}","{'x': 1280.81, 'y': 651.023, 'c': 0.581633}","{'x': 1251.41, 'y': 859.95, 'c': 0.656696}","{'x': 1283.83, 'y': 1074.85, 'c': 0.552731}","{'x': 1375.05, 'y': 662.714, 'c': 0.559034}","{'x': 1383.86, 'y': 898.143, 'c': 0.703036}","{'x': 1466.24, 'y': 1074.9, 'c': 0.0640003}","{'x': 1236.6, 'y': 277.211, 'c': 0.0908452}","{'x': 1251.35, 'y': 274.19, 'c': 0.864673}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.27, 'y': 271.409, 'c': 0.881986}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.69, 'y': 1074.9, 'c': 0.125666}","{'x': 1283.82, 'y': 1074.91, 'c': 0.107025}","{'x': 1292.59, 'y': 1074.89, 'c': 0.288893}",
"{'x': 1236.53, 'y': 294.992, 'c': 0.91448}","{'x': 1342.67, 'y': 365.627, 'c': 0.793737}","{'x': 1286.72, 'y': 380.221, 'c': 0.713386}","{'x': 1283.76, 'y': 521.477, 'c': 0.649734}","{'x': 1216.09, 'y': 456.826, 'c': 0.816712}","{'x': 1398.55, 'y': 362.499, 'c': 0.794182}","{'x': 1307.24, 'y': 483.166, 'c': 0.852225}","{'x': 1257.22, 'y': 368.439, 'c': 0.850286}","{'x': 1327.85, 'y': 653.875, 'c': 0.598784}","{'x': 1280.8, 'y': 648.076, 'c': 0.597646}","{'x': 1254.37, 'y': 860.004, 'c': 0.634349}","{'x': 1283.8, 'y': 1074.85, 'c': 0.560532}","{'x': 1374.97, 'y': 659.793, 'c': 0.562135}","{'x': 1380.96, 'y': 895.259, 'c': 0.70905}","{'x': 1466.15, 'y': 1074.9, 'c': 0.0718464}","{'x': 1236.61, 'y': 277.217, 'c': 0.0718779}","{'x': 1248.44, 'y': 274.179, 'c': 0.859746}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.36, 'y': 271.437, 'c': 0.883596}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.69, 'y': 1074.9, 'c': 0.127353}","{'x': 1283.75, 'y': 1074.91, 'c': 0.113279}","{'x': 1289.69, 'y': 1074.89, 'c': 0.298845}",
"{'x': 1233.79, 'y': 294.946, 'c': 0.920863}","{'x': 1342.59, 'y': 365.594, 'c': 0.791034}","{'x': 1286.72, 'y': 380.121, 'c': 0.68422}","{'x': 1283.8, 'y': 521.455, 'c': 0.630436}","{'x': 1216.04, 'y': 459.569, 'c': 0.81958}","{'x': 1398.45, 'y': 362.483, 'c': 0.783237}","{'x': 1307.33, 'y': 483.259, 'c': 0.831751}","{'x': 1260.12, 'y': 377.264, 'c': 0.839647}","{'x': 1327.85, 'y': 650.956, 'c': 0.597999}","{'x': 1280.85, 'y': 647.992, 'c': 0.597145}","{'x': 1254.37, 'y': 859.948, 'c': 0.59473}","{'x': 1283.78, 'y': 1074.86, 'c': 0.468622}","{'x': 1374.89, 'y': 656.864, 'c': 0.549367}","{'x': 1383.82, 'y': 898.204, 'c': 0.712128}","{'x': 1466.18, 'y': 1074.9, 'c': 0.0671441}","{'x': 1236.63, 'y': 277.134, 'c': 0.0667488}","{'x': 1248.38, 'y': 271.441, 'c': 0.852782}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.31, 'y': 271.414, 'c': 0.888285}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.73, 'y': 1074.9, 'c': 0.106327}","{'x': 1283.8, 'y': 1074.91, 'c': 0.0899655}","{'x': 1292.58, 'y': 1074.89, 'c': 0.222781}",
"{'x': 1233.66, 'y': 297.868, 'c': 0.891749}","{'x': 1333.86, 'y': 371.373, 'c': 0.755606}","{'x': 1298.44, 'y': 389.037, 'c': 0.698512}","{'x': 1280.8, 'y': 506.687, 'c': 0.606625}","{'x': 1230.79, 'y': 456.593, 'c': 0.641331}","{'x': 1377.84, 'y': 356.591, 'c': 0.756957}","{'x': 1307.21, 'y': 483.231, 'c': 0.859613}","{'x': 1233.71, 'y': 388.95, 'c': 0.885016}","{'x': 1307.25, 'y': 656.82, 'c': 0.555635}","{'x': 1263.1, 'y': 650.971, 'c': 0.539308}","{'x': 1236.64, 'y': 865.852, 'c': 0.695817}","{'x': 1283.8, 'y': 1074.85, 'c': 0.509874}","{'x': 1351.45, 'y': 662.727, 'c': 0.515435}","{'x': 1363.2, 'y': 892.353, 'c': 0.667552}","{'x': 1448.64, 'y': 1074.89, 'c': 0.100512}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1242.59, 'y': 277.207, 'c': 0.833642}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1301.37, 'y': 280.061, 'c': 0.79458}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.72, 'y': 1074.9, 'c': 0.110067}","{'x': 1283.83, 'y': 1074.91, 'c': 0.0951708}","{'x': 1292.59, 'y': 1074.89, 'c': 0.265165}",
"{'x': 1236.55, 'y': 297.756, 'c': 0.912532}","{'x': 1330.97, 'y': 374.276, 'c': 0.791073}","{'x': 1286.8, 'y': 389.004, 'c': 0.764686}","{'x': 1269.01, 'y': 506.779, 'c': 0.580919}","{'x': 1219.05, 'y': 456.588, 'c': 0.711425}","{'x': 1377.99, 'y': 362.408, 'c': 0.775903}","{'x': 1310.33, 'y': 483.282, 'c': 0.823757}","{'x': 1236.64, 'y': 386.079, 'c': 0.876706}","{'x': 1307.21, 'y': 656.828, 'c': 0.571481}","{'x': 1260.19, 'y': 650.976, 'c': 0.566486}","{'x': 1236.64, 'y': 865.838, 'c': 0.709371}","{'x': 1283.81, 'y': 1074.86, 'c': 0.464726}","{'x': 1351.52, 'y': 662.74, 'c': 0.537491}","{'x': 1369.1, 'y': 892.316, 'c': 0.653519}","{'x': 1448.66, 'y': 1074.89, 'c': 0.0861884}","{'x': 1236.6, 'y': 277.232, 'c': 0.152729}","{'x': 1251.42, 'y': 277.126, 'c': 0.850678}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.44, 'y': 280.078, 'c': 0.849314}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.57, 'y': 1074.89, 'c': 0.11538}","{'x': 1286.73, 'y': 1074.91, 'c': 0.0935577}","{'x': 1292.62, 'y': 1074.89, 'c': 0.229662}",
"{'x': 1236.72, 'y': 294.947, 'c': 0.916055}","{'x': 1330.84, 'y': 374.274, 'c': 0.843172}","{'x': 1280.78, 'y': 386.121, 'c': 0.804125}","{'x': 1260.17, 'y': 506.754, 'c': 0.686447}","{'x': 1213.25, 'y': 439.113, 'c': 0.695676}","{'x': 1392.6, 'y': 362.554, 'c': 0.789169}","{'x': 1319.06, 'y': 483.24, 'c': 0.826692}","{'x': 1245.54, 'y': 386.144, 'c': 0.818113}","{'x': 1307.29, 'y': 653.896, 'c': 0.598973}","{'x': 1260.17, 'y': 648.062, 'c': 0.606975}","{'x': 1233.84, 'y': 859.948, 'c': 0.675629}","{'x': 1283.75, 'y': 1074.85, 'c': 0.50584}","{'x': 1354.42, 'y': 662.695, 'c': 0.56438}","{'x': 1374.94, 'y': 901.084, 'c': 0.724927}","{'x': 1448.73, 'y': 1074.9, 'c': 0.0636713}","{'x': 1236.64, 'y': 277.161, 'c': 0.253887}","{'x': 1257.22, 'y': 274.227, 'c': 0.910304}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.45, 'y': 274.264, 'c': 0.848573}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.74, 'y': 1074.89, 'c': 0.129129}","{'x': 1286.7, 'y': 1074.9, 'c': 0.105812}","{'x': 1289.72, 'y': 1074.89, 'c': 0.259885}",
"{'x': 1239.64, 'y': 294.726, 'c': 0.919504}","{'x': 1333.8, 'y': 377.274, 'c': 0.802755}","{'x': 1283.69, 'y': 386.173, 'c': 0.820235}","{'x': 1257.19, 'y': 509.694, 'c': 0.734467}","{'x': 1210.14, 'y': 444.974, 'c': 0.767137}","{'x': 1398.46, 'y': 365.359, 'c': 0.807929}","{'x': 1321.99, 'y': 483.214, 'c': 0.831905}","{'x': 1257.18, 'y': 386.058, 'c': 0.864438}","{'x': 1307.21, 'y': 653.925, 'c': 0.583593}","{'x': 1260.12, 'y': 648.083, 'c': 0.587492}","{'x': 1233.84, 'y': 862.915, 'c': 0.661484}","{'x': 1283.69, 'y': 1074.84, 'c': 0.54798}","{'x': 1351.56, 'y': 662.718, 'c': 0.552744}","{'x': 1377.92, 'y': 904.012, 'c': 0.729843}","{'x': 1451.54, 'y': 1074.9, 'c': 0.0716286}","{'x': 1239.62, 'y': 274.246, 'c': 0.253956}","{'x': 1257.4, 'y': 271.4, 'c': 0.93541}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1319.02, 'y': 277.132, 'c': 0.80921}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.69, 'y': 1074.89, 'c': 0.128159}","{'x': 1283.77, 'y': 1074.9, 'c': 0.110234}","{'x': 1289.67, 'y': 1074.88, 'c': 0.302204}",
"{'x': 1242.53, 'y': 291.921, 'c': 0.884674}","{'x': 1333.87, 'y': 380.186, 'c': 0.801089}","{'x': 1280.78, 'y': 386.096, 'c': 0.802298}","{'x': 1245.49, 'y': 509.746, 'c': 0.703012}","{'x': 1210.09, 'y': 435.998, 'c': 0.749807}","{'x': 1398.64, 'y': 365.498, 'c': 0.807644}","{'x': 1327.86, 'y': 483.243, 'c': 0.870415}","{'x': 1260.23, 'y': 385.952, 'c': 0.871743}","{'x': 1307.26, 'y': 653.874, 'c': 0.588775}","{'x': 1260.11, 'y': 648.045, 'c': 0.588136}","{'x': 1233.79, 'y': 865.846, 'c': 0.642023}","{'x': 1283.67, 'y': 1074.86, 'c': 0.460145}","{'x': 1354.44, 'y': 659.777, 'c': 0.553148}","{'x': 1377.97, 'y': 901.155, 'c': 0.734337}","{'x': 1451.5, 'y': 1074.9, 'c': 0.0619339}","{'x': 1239.71, 'y': 271.441, 'c': 0.329297}","{'x': 1260.17, 'y': 271.306, 'c': 0.929977}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.81, 'y': 277.134, 'c': 0.837986}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.73, 'y': 1074.9, 'c': 0.111229}","{'x': 1286.69, 'y': 1074.91, 'c': 0.0930099}","{'x': 1292.56, 'y': 1074.89, 'c': 0.230015}",
"{'x': 1245.51, 'y': 291.938, 'c': 0.880404}","{'x': 1336.71, 'y': 383.034, 'c': 0.805923}","{'x': 1280.67, 'y': 386.149, 'c': 0.806341}","{'x': 1245.52, 'y': 515.543, 'c': 0.69759}","{'x': 1210.18, 'y': 442.021, 'c': 0.744591}","{'x': 1401.55, 'y': 365.551, 'c': 0.786184}","{'x': 1330.82, 'y': 483.254, 'c': 0.885423}","{'x': 1263.11, 'y': 383.118, 'c': 0.866026}","{'x': 1307.35, 'y': 659.803, 'c': 0.591972}","{'x': 1260.14, 'y': 653.871, 'c': 0.584387}","{'x': 1233.59, 'y': 865.774, 'c': 0.64393}","{'x': 1283.71, 'y': 1074.85, 'c': 0.491932}","{'x': 1357.35, 'y': 665.681, 'c': 0.562643}","{'x': 1378.06, 'y': 904.059, 'c': 0.748796}","{'x': 1451.54, 'y': 1074.9, 'c': 0.0684338}","{'x': 1245.52, 'y': 274.168, 'c': 0.260348}","{'x': 1260.29, 'y': 271.236, 'c': 0.918167}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.88, 'y': 274.206, 'c': 0.877864}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.71, 'y': 1074.89, 'c': 0.123796}","{'x': 1283.77, 'y': 1074.91, 'c': 0.100895}","{'x': 1292.55, 'y': 1074.89, 'c': 0.255263}",
"{'x': 1248.46, 'y': 291.9, 'c': 0.881415}","{'x': 1333.87, 'y': 380.205, 'c': 0.813612}","{'x': 1271.99, 'y': 386.108, 'c': 0.773626}","{'x': 1248.4, 'y': 524.328, 'c': 0.705828}","{'x': 1213.15, 'y': 453.751, 'c': 0.772036}","{'x': 1404.48, 'y': 365.565, 'c': 0.766977}","{'x': 1330.86, 'y': 483.315, 'c': 0.875042}","{'x': 1260.33, 'y': 374.302, 'c': 0.833366}","{'x': 1307.3, 'y': 659.799, 'c': 0.584544}","{'x': 1257.31, 'y': 651.028, 'c': 0.583084}","{'x': 1230.79, 'y': 868.798, 'c': 0.711617}","{'x': 1283.75, 'y': 1074.86, 'c': 0.555825}","{'x': 1357.43, 'y': 665.671, 'c': 0.552385}","{'x': 1380.85, 'y': 904.022, 'c': 0.735022}","{'x': 1451.58, 'y': 1074.9, 'c': 0.0623423}","{'x': 1248.45, 'y': 271.418, 'c': 0.274122}","{'x': 1260.35, 'y': 271.187, 'c': 0.914857}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.93, 'y': 274.225, 'c': 0.883409}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.71, 'y': 1074.9, 'c': 0.13079}","{'x': 1283.81, 'y': 1074.92, 'c': 0.10962}","{'x': 1289.69, 'y': 1074.89, 'c': 0.290234}",
"{'x': 1251.36, 'y': 291.876, 'c': 0.884417}","{'x': 1333.87, 'y': 380.224, 'c': 0.816013}","{'x': 1271.97, 'y': 386.079, 'c': 0.767688}","{'x': 1245.53, 'y': 524.432, 'c': 0.719563}","{'x': 1213, 'y': 439.111, 'c': 0.718453}","{'x': 1404.49, 'y': 365.599, 'c': 0.769128}","{'x': 1331, 'y': 483.342, 'c': 0.860071}","{'x': 1260.3, 'y': 371.413, 'c': 0.832757}","{'x': 1304.44, 'y': 662.737, 'c': 0.575321}","{'x': 1254.36, 'y': 653.896, 'c': 0.560449}","{'x': 1230.79, 'y': 871.675, 'c': 0.728871}","{'x': 1283.77, 'y': 1074.86, 'c': 0.543202}","{'x': 1357.32, 'y': 668.588, 'c': 0.558005}","{'x': 1380.93, 'y': 904.058, 'c': 0.711535}","{'x': 1451.47, 'y': 1074.9, 'c': 0.0548973}","{'x': 1251.4, 'y': 271.323, 'c': 0.349486}","{'x': 1263.18, 'y': 271.182, 'c': 0.903252}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.72, 'y': 274.275, 'c': 0.893555}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.7, 'y': 1074.9, 'c': 0.128541}","{'x': 1283.78, 'y': 1074.92, 'c': 0.106525}","{'x': 1292.6, 'y': 1074.89, 'c': 0.27667}",
"{'x': 1251.31, 'y': 291.822, 'c': 0.875594}","{'x': 1333.84, 'y': 383.037, 'c': 0.824885}","{'x': 1271.95, 'y': 386.126, 'c': 0.771055}","{'x': 1242.56, 'y': 527.24, 'c': 0.742667}","{'x': 1210.22, 'y': 442.037, 'c': 0.678506}","{'x': 1404.48, 'y': 368.354, 'c': 0.758542}","{'x': 1333.84, 'y': 486.119, 'c': 0.840959}","{'x': 1260.35, 'y': 371.404, 'c': 0.831077}","{'x': 1307.3, 'y': 662.721, 'c': 0.586465}","{'x': 1257.28, 'y': 651.015, 'c': 0.583036}","{'x': 1230.82, 'y': 874.573, 'c': 0.714883}","{'x': 1283.72, 'y': 1074.85, 'c': 0.596727}","{'x': 1360.27, 'y': 668.583, 'c': 0.558332}","{'x': 1383.8, 'y': 904.03, 'c': 0.689442}","{'x': 1451.55, 'y': 1074.9, 'c': 0.057377}","{'x': 1251.35, 'y': 271.284, 'c': 0.382054}","{'x': 1263.18, 'y': 271.181, 'c': 0.908604}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1328.03, 'y': 274.345, 'c': 0.886543}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.74, 'y': 1074.9, 'c': 0.136184}","{'x': 1283.74, 'y': 1074.92, 'c': 0.116293}","{'x': 1289.7, 'y': 1074.89, 'c': 0.322959}",
"{'x': 1248.43, 'y': 291.866, 'c': 0.876149}","{'x': 1333.79, 'y': 380.178, 'c': 0.822322}","{'x': 1269.03, 'y': 386.066, 'c': 0.761833}","{'x': 1236.82, 'y': 524.385, 'c': 0.763032}","{'x': 1207.25, 'y': 438.99, 'c': 0.659692}","{'x': 1404.49, 'y': 365.588, 'c': 0.763766}","{'x': 1336.69, 'y': 483.319, 'c': 0.836359}","{'x': 1260.36, 'y': 374.293, 'c': 0.82995}","{'x': 1304.47, 'y': 665.69, 'c': 0.590184}","{'x': 1254.31, 'y': 656.823, 'c': 0.556153}","{'x': 1233.62, 'y': 880.511, 'c': 0.753786}","{'x': 1283.73, 'y': 1074.85, 'c': 0.514919}","{'x': 1357.41, 'y': 671.511, 'c': 0.55796}","{'x': 1383.85, 'y': 904.115, 'c': 0.692808}","{'x': 1454.43, 'y': 1074.9, 'c': 0.0504411}","{'x': 1251.3, 'y': 271.317, 'c': 0.356752}","{'x': 1263.14, 'y': 271.202, 'c': 0.909187}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.96, 'y': 277.142, 'c': 0.886079}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.81, 'y': 1074.89, 'c': 0.133291}","{'x': 1283.78, 'y': 1074.91, 'c': 0.111127}","{'x': 1289.72, 'y': 1074.89, 'c': 0.264168}",
"{'x': 1242.62, 'y': 291.744, 'c': 0.869735}","{'x': 1333.85, 'y': 377.257, 'c': 0.809382}","{'x': 1269.07, 'y': 383.17, 'c': 0.736998}","{'x': 1236.77, 'y': 521.452, 'c': 0.743603}","{'x': 1207.22, 'y': 430.252, 'c': 0.696565}","{'x': 1407.35, 'y': 365.557, 'c': 0.763714}","{'x': 1336.72, 'y': 483.332, 'c': 0.828632}","{'x': 1260.32, 'y': 374.247, 'c': 0.828511}","{'x': 1307.27, 'y': 668.539, 'c': 0.593142}","{'x': 1257.16, 'y': 659.761, 'c': 0.55626}","{'x': 1233.66, 'y': 880.497, 'c': 0.772306}","{'x': 1283.65, 'y': 1074.84, 'c': 0.569229}","{'x': 1360.33, 'y': 671.537, 'c': 0.552284}","{'x': 1383.85, 'y': 903.98, 'c': 0.69855}","{'x': 1457.4, 'y': 1074.9, 'c': 0.0611815}","{'x': 1245.51, 'y': 271.198, 'c': 0.519304}","{'x': 1263.11, 'y': 268.468, 'c': 0.924617}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.93, 'y': 274.27, 'c': 0.88132}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.74, 'y': 1074.9, 'c': 0.127417}","{'x': 1280.85, 'y': 1074.91, 'c': 0.111718}","{'x': 1289.63, 'y': 1074.88, 'c': 0.314072}",
"{'x': 1239.7, 'y': 291.788, 'c': 0.893535}","{'x': 1333.79, 'y': 377.22, 'c': 0.821687}","{'x': 1266.13, 'y': 385.961, 'c': 0.746178}","{'x': 1236.71, 'y': 521.495, 'c': 0.762498}","{'x': 1207.21, 'y': 433.246, 'c': 0.735579}","{'x': 1407.38, 'y': 365.486, 'c': 0.778134}","{'x': 1333.78, 'y': 486.118, 'c': 0.841974}","{'x': 1260.25, 'y': 371.374, 'c': 0.834563}","{'x': 1307.24, 'y': 668.661, 'c': 0.601919}","{'x': 1254.32, 'y': 662.745, 'c': 0.554411}","{'x': 1233.64, 'y': 880.533, 'c': 0.771853}","{'x': 1283.63, 'y': 1074.85, 'c': 0.562991}","{'x': 1360.32, 'y': 674.49, 'c': 0.549987}","{'x': 1383.9, 'y': 904.031, 'c': 0.68886}","{'x': 1457.37, 'y': 1074.9, 'c': 0.0658301}","{'x': 1242.55, 'y': 271.261, 'c': 0.553501}","{'x': 1260.3, 'y': 271.172, 'c': 0.941415}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.91, 'y': 274.33, 'c': 0.876147}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1280.84, 'y': 1074.9, 'c': 0.134313}","{'x': 1280.85, 'y': 1074.91, 'c': 0.112052}","{'x': 1289.64, 'y': 1074.89, 'c': 0.29492}",
"{'x': 1239.56, 'y': 291.8, 'c': 0.916145}","{'x': 1330.98, 'y': 374.313, 'c': 0.831853}","{'x': 1263.27, 'y': 383.145, 'c': 0.735551}","{'x': 1236.82, 'y': 524.347, 'c': 0.758244}","{'x': 1204.31, 'y': 433.232, 'c': 0.718751}","{'x': 1401.61, 'y': 365.454, 'c': 0.790397}","{'x': 1331, 'y': 486.174, 'c': 0.841338}","{'x': 1260.19, 'y': 371.368, 'c': 0.834724}","{'x': 1310.19, 'y': 668.617, 'c': 0.583923}","{'x': 1257.31, 'y': 662.739, 'c': 0.560476}","{'x': 1233.65, 'y': 880.442, 'c': 0.761282}","{'x': 1283.67, 'y': 1074.85, 'c': 0.603271}","{'x': 1369.06, 'y': 671.55, 'c': 0.55321}","{'x': 1389.67, 'y': 904.039, 'c': 0.707974}","{'x': 1457.38, 'y': 1074.9, 'c': 0.0587356}","{'x': 1239.68, 'y': 271.246, 'c': 0.541199}","{'x': 1260.24, 'y': 271.173, 'c': 0.946855}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.85, 'y': 274.307, 'c': 0.875067}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.74, 'y': 1074.91, 'c': 0.134333}","{'x': 1280.85, 'y': 1074.92, 'c': 0.115254}","{'x': 1289.65, 'y': 1074.89, 'c': 0.3297}",
"{'x': 1239.56, 'y': 291.814, 'c': 0.91569}","{'x': 1330.78, 'y': 371.331, 'c': 0.864847}","{'x': 1263.19, 'y': 383.061, 'c': 0.732304}","{'x': 1236.82, 'y': 518.517, 'c': 0.697837}","{'x': 1207.19, 'y': 436.11, 'c': 0.721068}","{'x': 1401.38, 'y': 365.35, 'c': 0.815305}","{'x': 1330.88, 'y': 486.166, 'c': 0.855299}","{'x': 1260.1, 'y': 371.342, 'c': 0.849458}","{'x': 1307.32, 'y': 668.599, 'c': 0.587691}","{'x': 1257.15, 'y': 662.69, 'c': 0.544911}","{'x': 1233.75, 'y': 880.58, 'c': 0.779182}","{'x': 1283.82, 'y': 1074.87, 'c': 0.491831}","{'x': 1363.27, 'y': 671.577, 'c': 0.541081}","{'x': 1389.74, 'y': 903.95, 'c': 0.714319}","{'x': 1463.26, 'y': 1074.9, 'c': 0.0661772}","{'x': 1236.83, 'y': 271.257, 'c': 0.636272}","{'x': 1260.18, 'y': 271.166, 'c': 0.961496}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1324.87, 'y': 271.425, 'c': 0.859152}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1295.49, 'y': 1074.89, 'c': 0.237026}",
